TRACKER,DATE,TIME,LAT,LON,ALT,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI,BATT
SOHNTTT    ,2026-01-18,13:59:59.295,35.347610,-117.809138,2053,3,0,0,-59,0x01,25,0,6,14,0,0.000
SOHNTTT    ,2026-01-18,14:00:00.284,35.347610,-117.809137,2053,3,0,0,11,0x01,25,0,6,14,0,0.000
SOHNTTT    ,2026-01-18,14:00:01.303,35.347610,-117.809137,2053,3,0,0,178,0x01,25,0,7,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:02.294,35.347610,-117.809137,2053,3,0,0,-24,0x01,25,0,7,13,0,0.000
SOHNTTT    ,2026-01-18,14:00:03.285,35.347610,-117.809136,2053,3,0,0,-125,0x01,25,0,6,13,0,0.000
SOHNTTT    ,2026-01-18,14:00:04.305,35.347610,-117.809136,2053,3,0,0,35,0x01,24,0,10,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:05.295,35.347610,-117.809137,2053,3,0,0,-83,0x01,25,0,6,13,0,0.000
SOHNTTT    ,2026-01-18,14:00:08.294,35.347610,-117.809137,2052,3,0,0,72,0x01,25,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:09.285,35.347610,-117.809138,2052,3,0,0,168,0x01,23,0,8,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:10.305,35.347610,-117.809138,2052,3,0,0,-56,0x01,24,0,8,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:11.293,35.347610,-117.809138,2052,3,0,0,-8,0x01,24,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:12.284,35.347610,-117.809138,2052,3,0,0,77,0x01,25,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:13.305,35.347610,-117.809138,2051,3,0,0,113,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:14.294,35.347610,-117.809138,2051,3,0,0,-65,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:15.285,35.347610,-117.809138,2051,3,0,0,-57,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:16.304,35.347610,-117.809138,2051,3,0,0,101,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:17.338,35.347610,-117.809138,2051,3,0,0,-127,0x01,25,0,4,11,0,0.000
SOHNTTT    ,2026-01-18,14:00:18.284,35.347610,-117.809137,2051,3,0,0,-63,0x01,24,0,6,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:19.331,35.347610,-117.809137,2051,3,0,0,7,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:20.295,35.347610,-117.809137,2051,3,0,0,-174,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:21.284,35.347610,-117.809136,2051,3,0,0,-137,0x01,25,0,7,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:22.305,35.347610,-117.809136,2051,3,0,0,158,0x01,25,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:23.295,35.347610,-117.809136,2050,3,0,0,-98,0x01,24,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:24.284,35.347610,-117.809136,2051,3,0,0,-132,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:25.305,35.347610,-117.809135,2051,3,0,0,104,0x01,24,0,3,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:26.325,35.347610,-117.809135,2051,3,0,0,-167,0x01,24,0,10,18,0,0.000
SOHNTTT    ,2026-01-18,14:00:27.285,35.347610,-117.809135,2051,3,0,0,-23,0x01,24,0,7,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:28.335,35.347610,-117.809135,2051,3,0,0,-116,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:29.295,35.347610,-117.809135,2051,3,0,0,-175,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:30.285,35.347610,-117.809135,2051,3,0,0,-5,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:31.333,35.347610,-117.809135,2051,3,0,0,54,0x01,25,0,7,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:32.295,35.347610,-117.809135,2051,3,0,0,96,0x01,25,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:33.284,35.347610,-117.809135,2051,3,0,0,-141,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:34.305,35.347610,-117.809135,2051,3,0,0,-69,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:36.313,35.347610,-117.809134,2052,3,0,0,142,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:37.304,35.347610,-117.809134,2052,3,0,0,128,0x01,25,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:38.295,35.347610,-117.809134,2052,3,0,0,-14,0x01,25,0,4,14,0,0.000
SOHNTTT    ,2026-01-18,14:00:39.283,35.347610,-117.809135,2052,3,0,0,180,0x01,24,0,4,14,0,0.000
SOHNTTT    ,2026-01-18,14:00:40.305,35.347610,-117.809134,2052,3,0,0,37,0x01,23,0,5,13,0,0.000
SOHNTTT    ,2026-01-18,14:00:42.314,35.347610,-117.809135,2052,3,0,0,-39,0x01,25,0,5,14,0,0.000
SOHNTTT    ,2026-01-18,14:00:43.305,35.347610,-117.809135,2052,3,0,0,105,0x01,24,0,6,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:44.296,35.347610,-117.809135,2052,3,0,0,-111,0x01,25,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:45.283,35.347610,-117.809134,2052,3,0,0,-125,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:46.305,35.347610,-117.809134,2052,3,0,0,-51,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:47.295,35.347610,-117.809135,2052,3,0,0,3,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:48.285,35.347610,-117.809135,2051,3,0,0,97,0x01,23,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:49.304,35.347610,-117.809135,2051,3,0,0,167,0x01,23,0,0,2,0,0.000
SOHNTTT    ,2026-01-18,14:00:50.296,35.347610,-117.809135,2051,3,0,0,15,0x01,24,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:51.283,35.347610,-117.809135,2051,3,0,0,-139,0x01,23,0,5,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:52.303,35.347610,-117.809135,2050,3,0,0,112,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:53.294,35.347610,-117.809135,2050,3,0,0,-135,0x01,25,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:00:54.286,35.347610,-117.809136,2050,3,0,0,171,0x01,25,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:00:55.303,35.347610,-117.809136,2050,3,0,0,-77,0x01,25,0,3,17,0,0.000
SOHNTTT    ,2026-01-18,14:00:56.295,35.347610,-117.809136,2050,3,0,0,-23,0x01,24,0,7,16,0,0.000
SOHNTTT    ,2026-01-18,14:00:57.285,35.347610,-117.809136,2049,3,0,0,-77,0x01,24,0,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:00:58.303,35.347610,-117.809136,2049,3,0,0,80,0x01,24,0,4,14,0,0.000
SOHNTTT    ,2026-01-18,14:00:59.294,35.347610,-117.809137,2049,3,0,0,-71,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:00.284,35.347610,-117.809136,2049,3,0,0,108,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:01.304,35.347610,-117.809136,2049,3,0,0,-145,0x01,23,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:02.293,35.347610,-117.809136,2048,3,0,0,149,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:03.314,35.347610,-117.809136,2048,3,0,0,-31,0x01,23,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:04.305,35.347610,-117.809136,2048,3,0,0,89,0x01,23,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:05.295,35.347610,-117.809135,2048,3,0,0,50,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:06.285,35.347610,-117.809135,2048,3,0,0,63,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:07.306,35.347610,-117.809135,2047,3,0,0,-1,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:08.294,35.347610,-117.809135,2047,3,0,0,-117,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:09.283,35.347610,-117.809134,2047,3,0,0,-173,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:10.305,35.347610,-117.809134,2047,3,0,0,36,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:11.294,35.347610,-117.809134,2047,3,0,0,-82,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:12.312,35.347635,-117.809135,2047,3,0,0,36,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:13.335,35.347635,-117.809135,2047,3,0,0,26,0x01,23,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:14.295,35.347635,-117.809135,2047,3,0,0,131,0x01,25,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:15.344,35.347635,-117.809135,2048,3,0,0,-158,0x01,25,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:16.304,35.347635,-117.809135,2048,3,0,0,80,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:17.322,35.347635,-117.809136,2048,3,0,0,27,0x01,24,0,5,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:18.286,35.347635,-117.809136,2049,3,0,0,178,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:19.275,35.347635,-117.809136,2049,3,0,0,-90,0x01,24,0,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:20.325,35.347635,-117.809136,2049,3,0,0,-49,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:21.324,35.347635,-117.809137,2049,3,0,0,-12,0x01,24,0,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:22.303,35.347635,-117.809137,2049,3,0,0,-158,0x01,24,0,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:23.294,35.347635,-117.809137,2049,3,0,0,51,0x01,24,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:24.284,35.347635,-117.809136,2049,3,0,0,-91,0x01,24,0,5,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:25.304,35.347635,-117.809136,2050,3,0,0,-37,0x01,24,0,5,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:26.294,35.347635,-117.809136,2050,3,0,0,-115,0x01,23,0,5,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:27.285,35.347635,-117.809136,2050,3,0,0,-84,0x01,23,0,2,14,0,0.000
SOHNTTT    ,2026-01-18,14:01:28.306,35.347610,-117.809136,2050,3,0,0,-60,0x01,23,0,2,14,0,0.000
SOHNTTT    ,2026-01-18,14:01:29.294,35.347635,-117.809136,2050,3,0,0,-108,0x01,23,0,4,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:30.284,35.347635,-117.809136,2050,3,0,0,-148,0x01,23,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:01:31.306,35.347610,-117.809136,2050,3,0,0,120,0x01,23,0,4,16,0,0.000
SOHNTTT    ,2026-01-18,14:01:32.294,35.347635,-117.809136,2050,3,0,0,94,0x01,23,0,3,15,0,0.000
SOHNTTT    ,2026-01-18,14:01:33.315,35.347635,-117.809136,2050,3,0,0,123,0x01,23,0,3,15,0,0.000
SOHNTTT    ,2026-01-18,14:01:34.304,35.347635,-117.809136,2050,3,0,0,-168,0x01,23,0,3,15,0,0.000
SOHNTTT    ,2026-01-18,14:01:35.295,35.347635,-117.809136,2050,3,0,0,144,0x01,23,0,4,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:36.285,35.347635,-117.809136,2050,3,0,0,-126,0x01,23,0,5,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:37.306,35.347635,-117.809136,2051,3,0,0,-168,0x01,23,0,5,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:38.295,35.347610,-117.809136,2051,3,0,0,19,0x01,23,0,5,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:39.285,35.347610,-117.809136,2051,3,0,0,119,0x01,23,0,5,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:40.334,35.347635,-117.809135,2051,3,0,0,143,0x01,24,0,5,20,0,0.000
SOHNTTT    ,2026-01-18,14:01:41.295,35.347610,-117.809135,2051,3,0,0,71,0x01,24,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:42.285,35.347635,-117.809134,2051,3,0,0,135,0x01,24,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:43.276,35.347635,-117.809134,2051,3,0,0,126,0x01,24,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:44.296,35.347635,-117.809133,2051,3,0,0,-71,0x01,23,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:45.285,35.347635,-117.809133,2051,3,0,0,89,0x01,23,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:46.274,35.347635,-117.809132,2051,3,0,0,-136,0x01,23,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:47.328,35.347635,-117.809132,2051,3,0,0,173,0x01,23,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:48.285,35.347635,-117.809131,2051,3,0,0,38,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:01:49.338,35.347635,-117.809131,2051,3,0,0,-139,0x01,23,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:50.295,35.347635,-117.809131,2051,3,0,0,-43,0x01,23,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:51.285,35.347635,-117.809131,2051,3,0,0,-88,0x01,23,0,6,20,0,0.000
SOHNTTT    ,2026-01-18,14:01:52.304,35.347635,-117.809131,2051,3,0,0,-60,0x01,23,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:01:53.324,35.347635,-117.809130,2051,3,0,0,41,0x01,23,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:54.285,35.347635,-117.809130,2051,3,0,0,66,0x01,23,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:55.275,35.347635,-117.809130,2052,3,0,0,-51,0x01,23,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:56.325,35.347635,-117.809130,2052,3,0,0,-18,0x01,23,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:57.289,35.347635,-117.809129,2052,3,0,0,-23,0x01,23,0,5,19,0,0.000
SOHNTTT    ,2026-01-18,14:01:58.275,35.347635,-117.809129,2052,3,0,0,0,0x01,23,0,6,20,0,0.000
SOHNTTT    ,2026-01-18,14:01:59.326,35.347635,-117.809129,2052,3,0,0,143,0x01,23,0,5,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:00.285,35.347635,-117.809129,2052,3,0,0,-51,0x01,23,0,6,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:01.339,35.347635,-117.809129,2052,3,0,0,-91,0x01,24,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:02.327,35.347635,-117.809129,2051,3,0,0,-122,0x01,24,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:03.287,35.347635,-117.809129,2051,3,0,0,167,0x01,24,0,6,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:04.309,35.347635,-117.809129,2051,3,0,0,-38,0x01,24,0,7,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:05.295,35.347635,-117.809129,2051,3,0,0,140,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:02:06.286,35.347635,-117.809129,2051,3,0,0,83,0x01,24,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:02:07.307,35.347635,-117.809130,2051,3,0,0,105,0x01,23,0,5,15,0,0.000
SOHNTTT    ,2026-01-18,14:02:08.297,35.347635,-117.809130,2052,3,0,0,52,0x01,23,0,5,14,0,0.000
SOHNTTT    ,2026-01-18,14:02:09.286,35.347635,-117.809130,2052,3,0,0,-67,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:10.276,35.347635,-117.809130,2052,3,0,0,0,0x01,24,0,3,7,0,0.000
SOHNTTT    ,2026-01-18,14:02:11.296,35.347635,-117.809130,2052,3,0,0,-83,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:12.287,35.347635,-117.809131,2052,3,0,0,90,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:13.275,35.347635,-117.809131,2052,3,0,0,-88,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:14.296,35.347610,-117.809132,2053,3,0,0,18,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:15.285,35.347610,-117.809132,2053,3,0,0,-149,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:16.305,35.347610,-117.809133,2053,3,0,0,-93,0x01,23,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:17.295,35.347610,-117.809133,2053,3,0,0,-65,0x01,23,0,7,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:18.285,35.347610,-117.809134,2053,3,0,0,-112,0x01,23,0,3,9,0,0.000
SOHNTTT    ,2026-01-18,14:02:19.276,35.347610,-117.809134,2053,3,0,0,-177,0x01,23,0,7,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:20.297,35.347610,-117.809134,2053,3,0,0,51,0x01,24,0,6,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:21.289,35.347610,-117.809135,2054,3,0,0,63,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:02:22.276,35.347610,-117.809135,2053,3,0,0,-67,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:02:23.295,35.347610,-117.809135,2054,3,0,0,62,0x01,24,0,6,16,0,0.000
SOHNTTT    ,2026-01-18,14:02:24.285,35.347610,-117.809135,2054,3,0,0,-158,0x01,23,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:25.278,35.347610,-117.809136,2054,3,0,0,54,0x01,23,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:26.295,35.347610,-117.809136,2054,3,0,0,-49,0x01,24,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:27.285,35.347610,-117.809136,2054,3,0,0,15,0x01,24,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:28.276,35.347610,-117.809136,2054,3,0,0,90,0x01,24,0,7,16,0,0.000
SOHNTTT    ,2026-01-18,14:02:29.298,35.347610,-117.809137,2054,3,0,0,-72,0x01,24,0,7,16,0,0.000
SOHNTTT    ,2026-01-18,14:02:30.285,35.347610,-117.809137,2054,3,0,0,84,0x01,24,0,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:31.275,35.347610,-117.809137,2054,3,0,0,68,0x01,23,0,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:32.296,35.347610,-117.809137,2054,3,0,0,98,0x01,23,1,7,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:33.285,35.347610,-117.809137,2054,3,0,0,10,0x01,23,1,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:34.276,35.347610,-117.809137,2053,3,0,0,-86,0x01,24,1,7,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:35.298,35.347610,-117.809138,2053,3,0,0,87,0x01,24,1,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:36.287,35.347610,-117.809137,2053,3,0,0,-97,0x01,24,1,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:37.278,35.347610,-117.809137,2053,3,0,0,-86,0x01,23,0,0,0,0,0.000
SOHNTTT    ,2026-01-18,14:02:38.296,35.347610,-117.809137,2053,3,0,0,67,0x01,23,1,8,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:39.286,35.347610,-117.809137,2053,3,0,0,-47,0x01,23,0,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:40.277,35.347610,-117.809137,2052,3,0,0,-143,0x01,23,1,7,17,0,0.000
SOHNTTT    ,2026-01-18,14:02:41.298,35.347610,-117.809137,2052,3,0,0,-37,0x01,23,1,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:42.287,35.347610,-117.809136,2052,3,0,0,6,0x01,23,1,7,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:43.279,35.347610,-117.809136,2052,3,0,0,114,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:44.296,35.347610,-117.809136,2051,3,0,0,-124,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:45.288,35.347610,-117.809136,2051,3,0,0,64,0x01,23,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:46.277,35.347610,-117.809135,2051,3,0,0,125,0x01,23,1,8,19,0,0.000
SOHNTTT    ,2026-01-18,14:02:47.297,35.347610,-117.809135,2051,3,0,0,74,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:48.288,35.347610,-117.809135,2051,3,0,0,-111,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:49.278,35.347610,-117.809136,2051,3,0,0,-82,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:50.296,35.347610,-117.809136,2051,3,0,0,-139,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:51.289,35.347610,-117.809136,2051,3,0,0,26,0x01,22,1,9,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:52.278,35.347610,-117.809135,2051,3,0,0,104,0x01,22,1,9,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:53.297,35.347610,-117.809135,2051,3,0,0,-14,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:54.320,35.347610,-117.809135,2051,3,0,0,-128,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:55.278,35.347610,-117.809135,2051,3,0,0,156,0x01,22,1,8,18,0,0.000
SOHNTTT    ,2026-01-18,14:02:56.297,35.347610,-117.809135,2051,3,0,0,-140,0x01,22,1,9,18,0,0.000
