Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
30.90053,S,27.41053,1.085546,0.05702987,0.7361122,0.01510612,0,1.831252,1.383311,0.02835783,21.08593,32.45728,7.219904,-55.8565752502258,-55.39221,-7.187494,1050.31553414602,1005.509,288.8335,73.26108,73.97323,52788.99,10980.39
31.00053,S,27.51053,1.079869,0.05846498,0.7380103,0.01545082,0,1.831252,1.365843,0.02856501,21.08593,32.44746,7.213675,-55.549319277603,-55.09052,-7.124709,1044.82287281027,999.9871,288.1181,73.21257,73.92715,52889.23,11009.24
31.10053,S,27.61054,1.074223,0.05995246,0.7399129,0.0158093,0,1.831252,1.348634,0.02878533,21.08593,32.43736,7.207259,-55.2465851165976,-54.79323,-7.063081,1039.36099838487,994.4946,287.4091,73.16372,73.88069,52988.93,11038.02
31.20054,S,27.71054,1.06861,0.06147237,0.7418195,0.01617174,0,1.831252,1.331681,0.02900038,21.08593,32.42693,7.200639,-54.9483197130638,-54.50033,-7.002276,1033.92994160932,989.0316,286.7062,73.11452,73.83388,53088.09,11066.72
31.30054,S,27.81054,1.063028,0.06303586,0.7437304,0.01654254,0,1.831252,1.31498,0.02921804,21.08593,32.41614,7.193785,-54.6544697283633,-54.21175,-6.942422,1028.52899400484,983.5974,286.0093,73.06499,73.78669,53186.69,11095.36
31.40054,S,27.91054,1.057477,0.06463673,0.7456456,0.01692016,0,1.831252,1.298527,0.0294353,21.08593,32.40494,7.186674,-54.3649566518626,-53.92742,-6.88345,1023.15825687844,978.1921,285.3184,73.0151,73.73913,53284.75,11123.93
31.50054,S,28.01055,1.051956,0.06628741,0.7475654,0.01730734,0,1.831252,1.282314,0.02965656,21.08593,32.39325,7.17925,-54.079626796179,-53.64718,-6.825402,1017.81661269274,972.8146,284.6332,72.96487,73.69119,53382.28,11152.42
31.60055,S,28.11055,1.046467,0.0679353,0.7466084,0.0177684,0,1.831252,1.261476,0.02999028,21.08593,32.37667,7.168724,-53.7138000573997,-53.28849,-6.746047,1012.50734098215,967.4681,283.9545,72.91425,73.64289,53479.27,11180.85
31.70055,S,28.21055,1.041021,0.06946683,0.7440878,0.01824336,0,1.831252,1.238436,0.03033206,21.08593,32.35775,7.156713,-53.3098389483623,-52.89276,-6.655439,1007.23935191631,962.1611,283.2849,72.86314,73.59422,53575.72,11209.22
31.80055,S,28.31055,1.035617,0.07094955,0.7415964,0.01870876,0,1.831252,1.215916,0.03064287,21.08593,32.33899,7.144804,-52.9150484939717,-52.50605,-6.566359,1002.01219628087,956.8932,282.6242,72.81161,73.54517,53671.64,11237.51
31.90055,S,28.41055,1.030255,0.0724277,0.7391344,0.01917384,0,1.831252,1.193898,0.03093875,21.08593,32.32038,7.132989,-52.5291061901894,-52.12801,-6.47901,996.824992422006,951.6635,281.9723,72.75969,73.49575,53767.05,11265.74
32.00055,S,28.51056,1.024933,0.07393959,0.7367004,0.01964784,0,1.831252,1.17237,0.03123484,21.08593,32.30191,7.12126,-52.1517386302126,-51.75834,-6.393597,991.676963834702,946.4712,281.3291,72.70741,73.44595,53861.93,11293.9
32.10056,S,28.61056,1.019651,0.07545505,0.7342942,0.02012789,0,1.831252,1.151317,0.03152642,21.08593,32.28357,7.109614,-51.7826998281887,-51.39681,-6.309986,986.567061570247,941.3153,280.6943,72.65473,73.39575,53956.29,11322.01
32.20056,S,28.71056,1.014407,0.07700793,0.7319148,0.02061884,0,1.831252,1.130724,0.03182094,21.08593,32.26535,7.098049,-51.4217185581167,-51.04314,-6.228242,981.494691389693,936.1952,280.0678,72.60169,73.34517,54050.14,11350.04
32.30056,S,28.81056,1.009201,0.07858511,0.729562,0.02111889,0,1.831252,1.11058,0.03211532,21.08593,32.24727,7.086566,-51.0685830755092,-50.69713,-6.148267,976.459099646204,931.1102,279.4493,72.54829,73.29419,54143.48,11378.02
32.40056,S,28.91057,1.004033,0.08020439,0.7272356,0.02163354,0,1.831252,1.090873,0.03241761,21.08593,32.2293,7.075156,-50.7230756217335,-50.35855,-6.07016,971.45936620804,926.0593,278.8389,72.49451,73.24281,54236.32,11405.93
32.50056,S,29.01057,0.9989011,0.08185124,0.7249346,0.02215599,0,1.831252,1.071588,0.03271716,21.08593,32.21145,7.063826,-50.3849761382597,-50.02721,-5.99367,966.494787111102,921.0419,278.2361,72.44035,73.19104,54328.64,11433.79
32.60057,S,29.11057,0.9938042,0.08352234,0.7226582,0.0226922,0,1.831252,1.052715,0.03302256,21.08593,32.19372,7.052566,-50.0540485468447,-49.70286,-5.918909,961.564178516502,916.0568,277.6408,72.3858,73.13886,54420.47,11461.58
32.70057,S,29.21057,0.9887427,0.08522669,0.7204065,0.02323853,0,1.831252,1.034242,0.03332805,21.08593,32.1761,7.041381,-49.7301148136889,-49.38534,-5.845726,956.667746556525,911.1042,277.053,72.33088,73.08627,54511.8,11489.32
32.80057,S,29.31058,0.9837153,0.08697313,0.7181786,0.02379564,0,1.831252,1.01616,0.03363447,21.08593,32.1586,7.030266,-49.413023201353,-49.0745,-5.774107,951.804261613542,906.1829,276.4724,72.27557,73.03329,54602.64,11516.99
32.90057,S,29.41058,0.9787217,0.08875168,0.7159744,0.0243674,0,1.831252,0.9984553,0.03394679,21.08593,32.1412,7.019219,-49.1025273875627,-48.77009,-5.704079,946.973311923487,901.2925,275.8989,72.21988,72.97988,54693,11544.61
33.00058,S,29.51058,0.9737606,0.09056027,0.713793,0.02495124,0,1.831252,0.9811199,0.03426106,21.08593,32.12391,7.008241,-48.7984757124322,-48.47197,-5.635544,942.173782119274,896.4319,275.3322,72.16379,72.92606,54782.86,11572.17
33.10058,S,29.61058,0.9688317,0.09240074,0.7116343,0.02554564,0,1.831252,0.9641433,0.0345749,21.08593,32.10672,6.997327,-48.5006887631227,-48.17997,-5.56842,937.405469787608,891.6009,274.7723,72.10731,72.87182,54872.23,11599.68
33.20058,S,29.71058,0.9639342,0.09429988,0.7094975,0.02615671,0,1.831252,0.9475157,0.03489625,21.08593,32.08963,6.986478,-48.2089777965568,-47.89389,-5.502803,932.667535281658,886.7986,274.2192,72.05043,72.81715,54961.13,11627.13
33.30058,S,29.81059,0.9590677,0.09622265,0.7073824,0.02678058,0,1.831252,0.9312283,0.03521943,21.08593,32.07264,6.975691,-47.9232075798049,-47.61361,-5.438563,927.959378153464,882.0245,273.6725,71.99314,72.76205,55049.55,11654.52
33.40059,S,29.91059,0.9542315,0.09816812,0.7052885,0.02741362,0,1.831252,0.9152722,0.03553947,21.08593,32.05576,6.964971,-47.6432439687206,-47.33901,-5.375577,923.280577526856,877.2782,273.132,71.93545,72.70653,55137.49,11681.86
33.50059,S,30.01059,0.949425,0.1001814,0.7032155,0.02806656,0,1.831252,0.8996388,0.03586994,21.08593,32.03896,6.954304,-47.3688704231883,-47.06985,-5.314048,918.630561063589,872.559,272.598,71.87736,72.65057,55224.96,11709.15
33.60059,S,30.11059,0.9446482,0.1022101,0.7011633,0.02872965,0,1.831252,0.8843205,0.03619786,21.08593,32.02226,6.943703,-47.1000173559044,-46.80609,-5.25372,914.009088787571,867.8668,272.07,71.81885,72.59417,55311.96,11736.38
33.70059,S,30.2106,0.9398994,0.1042869,0.6991307,0.02940675,0,1.831252,0.8693071,0.03652788,21.08593,32.00565,6.933157,-46.8364794724856,-46.54752,-5.194631,909.414895114174,863.2003,271.5479,71.75992,72.53732,55398.49,11763.56
33.80059,S,30.3106,0.9351792,0.1064049,0.697118,0.03010144,0,1.831252,0.8545939,0.03686411,21.08593,31.98913,6.922669,-46.5781625186363,-46.29404,-5.136836,904.848044073398,858.5596,271.0316,71.70058,72.48004,55484.55,11790.69
33.9006,S,30.4106,0.9304865,0.1085622,0.6951247,0.0308099,0,1.831252,0.8401715,0.03720135,21.08593,31.9727,6.912236,-46.32491191402,-46.04551,-5.080204,900.307869249438,853.944,270.521,71.64083,72.42231,55570.15,11817.77
34.0006,S,30.5106,0.9258208,0.1107623,0.6931503,0.03153421,0,1.831252,0.8260322,0.03754179,21.08593,31.95635,6.901858,-46.0765990032197,-45.8018,-5.024748,895.793826790875,849.353,270.0159,71.58066,72.36414,55655.3,11844.8
34.1006,S,30.61061,0.9211866,0.1130144,0.6852538,0.03228648,0,1.831252,0.8051977,0.03789978,21.08593,31.94011,6.891543,-45.7130055041839,-45.44601,-4.933462,891.311400288216,844.7917,269.5183,71.52005,72.30549,55739.98,11871.77
34.2006,S,30.71061,0.9165916,0.1152885,0.6778939,0.03304818,0,1.831252,0.7854512,0.0382535,21.08593,31.92399,6.881313,-45.3683052368371,-45.10861,-4.847311,886.866751549086,840.2661,269.0297,71.45902,72.24638,55824.21,11898.7
34.30061,S,30.81061,0.9120315,0.1176122,0.6724709,0.03382624,0,1.831252,0.768348,0.0386105,21.08593,31.90799,6.87115,-45.0692170500383,-44.81557,-4.774831,882.455416380781,835.7718,268.5491,71.39757,72.18681,55907.99,11925.58
34.40061,S,30.91061,0.9075013,0.1199799,0.6689421,0.03461259,0,1.831252,0.7537303,0.03896092,21.08593,31.89208,6.861052,-44.8129889141034,-44.56424,-4.715134,878.07284076627,831.3045,268.075,71.33568,72.12679,55991.32,11952.41
34.50061,S,31.01061,0.9029971,0.1224003,0.6672741,0.03541605,0,1.831252,0.7414595,0.03931434,21.08593,31.87626,6.851002,-44.5971884066395,-44.35224,-4.667764,873.714663600822,826.86,267.6062,71.27335,72.06627,56074.21,11979.2
34.60061,S,31.11062,0.8985146,0.1248693,0.6673364,0.03620086,0,1.831252,0.7312945,0.03963089,21.08593,31.86551,6.844181,-44.4177589151507,-44.1757,-4.630857,869.377206664648,822.4348,267.1415,71.21058,72.00528,56156.65,12005.93
34.70061,S,31.21062,0.894051,0.1274552,0.667801,0.03695016,0,1.831252,0.721714,0.03989347,21.08593,31.86486,6.84377,-44.248601458376,-44.00927,-4.595964,865.058164898474,818.0266,266.6805,71.14741,71.94379,56238.65,12032.62
34.80062,S,31.31062,0.8896059,0.1301309,0.6682667,0.03772572,0,1.831252,0.7122683,0.04016966,21.08593,31.86419,6.843345,-44.0817328242643,-43.84506,-4.561785,860.756757245501,813.6347,266.2228,71.08382,71.88181,56320.21,12059.27
34.90062,S,31.41062,0.885179,0.132878,0.6687333,0.0385232,0,1.831252,0.7029559,0.04045423,21.08593,31.86351,6.842909,-43.9171525816574,-43.68308,-4.528224,856.473057865697,809.2592,265.7683,71.01978,71.81934,56401.34,12085.87
35.00062,S,31.51063,0.88077,0.1357127,0.6692012,0.039347,0,1.831252,0.6937736,0.04075105,21.08593,31.8628,6.842459,-43.7547869526156,-43.52325,-4.495341,852.206639710253,804.8995,265.3174,70.95528,71.75633,56482.02,12112.42
35.10062,S,31.61063,0.8763791,0.1386009,0.6696699,0.04018562,0,1.831252,0.6847201,0.04104768,21.08593,31.86208,6.842,-43.5946626123156,-43.36562,-4.462915,847.957720789164,800.556,264.8696,70.89033,71.69284,56562.27,12138.93
35.20063,S,31.71063,0.8720059,0.1415717,0.6701399,0.04104864,0,1.831252,0.6757936,0.04135352,21.08593,31.86133,6.841527,-43.4367159079841,-43.21011,-4.431104,843.725855195657,796.2281,264.4252,70.82491,71.62881,56642.09,12165.4
35.30063,S,31.81063,0.8676495,0.1445919,0.6706109,0.04192621,0,1.831252,0.6669899,0.04165805,21.08593,31.86058,6.841048,-43.2808864501073,-43.05668,-4.399709,839.510379882821,791.9153,263.9836,70.759,71.56429,56721.48,12191.82
35.40063,S,31.91063,0.8633106,0.1476819,0.6710829,0.04282488,0,1.831252,0.6583088,0.04196758,21.08593,31.8598,6.840557,-43.1271853254091,-42.90533,-4.368841,835.311709498239,787.6179,263.5452,70.69261,71.49922,56800.43,12218.19
35.50063,S,32.01064,0.8589887,0.1508452,0.6715561,0.0437439,0,1.831252,0.6497475,0.04228084,21.08593,31.85901,6.840055,-42.9755290326913,-42.75598,-4.338464,831.12955167569,783.3356,263.1099,70.62575,71.43362,56878.96,12244.53
35.60062,S,32.11062,0.8546835,0.1540809,0.6720306,0.04468599,0,1.831252,0.6413042,0.04260001,21.08593,31.8582,6.83954,-42.8259107979147,-42.60862,-4.308612,826.963446403596,779.0679,262.6777,70.55838,71.36748,56957.06,12270.82
35.7006,S,32.2106,0.8503951,0.1573779,0.6725061,0.04564438,0,1.831252,0.6329773,0.04291825,21.08593,31.85738,6.839017,-42.6782980084354,-42.46323,-4.279161,822.813710203791,774.8152,262.2484,70.49052,71.3008,57034.73,12297.06
35.80058,S,32.31059,0.846123,0.1607713,0.6729827,0.04663044,0,1.831252,0.6247639,0.04324579,21.08593,31.85653,6.838479,-42.5326272977408,-42.31973,-4.250275,818.679662520104,770.5767,261.8222,70.42217,71.23356,57111.98,12323.27
35.90057,S,32.41057,0.8418671,0.1642143,0.6734607,0.04763213,0,1.831252,0.616663,0.04357099,21.08593,31.85567,6.837933,-42.3889081696558,-42.17815,-4.221753,814.561285681479,766.3525,261.3987,70.3533,71.16577,57188.8,12349.43
36.00055,S,32.51055,0.8376272,0.1677339,0.6739397,0.04865514,0,1.831252,0.6086718,0.04389874,21.08593,31.85479,6.837375,-42.2470775966098,-42.03842,-4.193663,810.458329370259,762.1423,260.978,70.28393,71.09742,57265.21,12375.55
36.10053,S,32.61053,0.8334032,0.1713313,0.6744201,0.04970223,0,1.831252,0.60079,0.0442312,21.08593,31.85389,6.836803,-42.1071197329941,-41.90052,-4.166048,806.370857418779,757.9461,260.5602,70.21404,71.0285,57341.19,12401.62
36.20052,S,32.71052,0.8291947,0.1750003,0.6749015,0.05077021,0,1.831252,0.5930145,0.04456498,21.08593,31.85298,6.836222,-41.9689971862082,-41.76442,-4.138834,802.298287052938,753.7634,260.145,70.14362,70.959,57416.76,12427.66
36.3005,S,32.8105,0.8250019,0.17876,0.6753845,0.05186469,0,1.831252,0.5853441,0.04490465,21.08593,31.85204,6.835625,-41.832657250866,-41.63006,-4.112094,798.240912364994,749.5944,259.7326,70.07269,70.88893,57491.9,12453.65
36.40048,S,32.91048,0.8208244,0.1825929,0.6758687,0.05298104,0,1.831252,0.5777766,0.04524564,21.08593,31.85108,6.835017,-41.6981013040708,-41.49745,-4.085743,794.19838027206,745.4388,259.3228,70.00123,70.81827,57566.63,12479.6
36.50047,S,33.01047,0.8166621,0.1865136,0.6763543,0.05412253,0,1.831252,0.5703108,0.04559042,21.08593,31.8501,6.834396,-41.5652831324936,-41.36654,-4.059819,790.170547196432,741.2964,258.9157,69.92923,70.74701,57640.95,12505.52
36.60045,S,33.11045,0.8125148,0.1905298,0.6768411,0.05529122,0,1.831252,0.5629454,0.04594024,21.08593,31.8491,6.833759,-41.4341744279478,-41.2373,-4.03434,786.157144930348,737.1669,258.5113,69.8567,70.67514,57714.85,12531.39
36.70043,S,33.21043,0.8083822,0.1946337,0.6773295,0.05648765,0,1.831252,0.555678,0.04629493,21.08593,31.84807,6.833108,-41.3047336052443,-41.10969,-4.00929,782.157914540768,733.0501,258.1093,69.78362,70.60267,57788.34,12557.22
36.80042,S,33.31042,0.8042642,0.1988077,0.6778192,0.05770475,0,1.831252,0.5485076,0.04664837,21.08593,31.84703,6.832446,-41.1769702015944,-40.98373,-3.984564,778.173024483379,728.9462,257.7097,69.70999,70.5296,57861.42,12583.01
36.9004,S,33.4104,0.8001608,0.2030926,0.6783103,0.05895137,0,1.831252,0.5414319,0.04700722,21.08593,31.84596,6.831769,-41.050814221703,-40.85934,-3.960263,774.201989980911,724.8546,257.3126,69.63581,70.45589,57934.09,12608.76
37.00038,S,33.51038,0.796072,0.2074647,0.678803,0.06022584,0,1.831252,0.5344508,0.04736979,21.08593,31.84487,6.831076,-40.9262730069077,-40.73653,-3.936362,770.245250244367,720.7758,256.9179,69.56109,70.38158,58006.35,12634.47
37.10036,S,33.61037,0.7919973,0.211943,0.6792972,0.06152859,0,1.831252,0.5275615,0.0477358,21.08593,31.84376,6.830368,-40.8032949739459,-40.61525,-3.912844,766.302091960639,716.709,256.5257,69.48579,70.30661,58078.2,12660.14
37.20035,S,33.71035,0.7879363,0.216518,0.6797929,0.06286351,0,1.831252,0.5207627,0.04810773,21.08593,31.84262,6.829644,-40.6818435764239,-40.49546,-3.889745,762.372069378735,712.6538,256.1357,69.40992,70.231,58149.66,12685.78
37.30033,S,33.81033,0.7838894,0.2211863,0.6802903,0.06422537,0,1.831252,0.5140542,0.04848123,21.08593,31.84145,6.828904,-40.5619516596038,-40.3772,-3.866994,758.45596093672,708.611,255.748,69.33348,70.15475,58220.69,12711.37
37.40031,S,33.91032,0.7798562,0.2259572,0.6807892,0.06561559,0,1.831252,0.5074333,0.04885677,21.08593,31.84026,6.828149,-40.4435389705636,-40.26039,-3.844586,754.552824845127,704.5796,255.3625,69.25646,70.07784,58291.34,12736.93
37.5003,S,34.0103,0.7758366,0.2308368,0.6812898,0.06703792,0,1.831252,0.5008984,0.04923671,21.08593,31.83905,6.827378,-40.3265883964017,-40.14501,-3.822552,750.663044199104,700.56,254.9792,69.17886,70.00027,58361.58,12762.44
37.60028,S,34.11028,0.7718305,0.235826,0.6817921,0.06849416,0,1.831252,0.4944495,0.04962191,21.08593,31.8378,6.826588,-40.2110916108034,-40.03105,-3.800911,746.786167400713,696.5517,254.5981,69.10067,69.92203,58431.4,12787.92
37.70026,S,34.21027,0.7678378,0.2409284,0.6822962,0.06998242,0,1.831252,0.4880847,0.05001039,21.08593,31.83653,6.825783,-40.0970147015122,-39.91848,-3.779622,742.922303400562,692.5548,254.2192,69.02188,69.8431,58500.84,12813.36
37.80025,S,34.31025,0.7638584,0.2461487,0.682802,0.07150667,0,1.831252,0.4818026,0.05040449,21.08593,31.83523,6.824957,-39.98433056613,-39.80727,-3.758716,739.071347072943,688.5692,253.8424,68.9425,69.76349,58569.88,12838.77
37.90023,S,34.41023,0.7598921,0.2514823,0.6833097,0.07306305,0,1.831252,0.4756015,0.05080083,21.08593,31.83391,6.824114,-39.8730333120748,-39.69742,-3.738132,735.232891676606,684.5945,253.4676,68.86251,69.68319,58638.53,12864.13
38.00021,S,34.51022,0.7559386,0.2569435,0.6838192,0.0746579,0,1.831252,0.4694812,0.05120344,21.08593,31.83255,6.823252,-39.7630692474436,-39.58887,-3.717936,731.407031482519,680.6307,253.095,68.78191,69.60217,58706.77,12889.46
38.1002,S,34.6102,0.7519981,0.262515,0.6843305,0.07628474,0,1.831252,0.4634404,0.0516073,21.08593,31.83116,6.822371,-39.6544798632712,-39.48167,-3.698041,727.59358410879,676.6777,252.7243,68.70068,69.52044,58774.6,12914.75
38.20018,S,34.71018,0.7480703,0.268211,0.6848438,0.07794891,0,1.831252,0.457477,0.05201546,21.08593,31.82975,6.821473,-39.5471692049832,-39.37572,-3.678487,723.792599646409,672.7355,252.3556,68.61884,69.438,58842.04,12940
38.30016,S,34.81017,0.7441551,0.2740385,0.6853592,0.07965346,0,1.831252,0.4515904,0.05242939,21.08593,31.82829,6.820551,-39.4411590840991,-39.27104,-3.659296,720.00359100294,668.8036,251.9888,68.53636,69.35482,58909.09,12965.22
38.40015,S,34.91015,0.7402524,0.2800111,0.6858767,0.08139892,0,1.831252,0.445779,0.05284878,21.08593,31.82681,6.819609,-39.3363986341679,-39.16758,-3.640458,716.226893909436,664.8823,251.624,68.45327,69.2709,58975.75,12990.4
38.50013,S,35.01013,0.7363622,0.2860919,0.6863964,0.08317576,0,1.831252,0.4400426,0.05326703,21.08593,31.8253,6.818651,-39.2329172875462,-39.06538,-3.621862,712.462139527644,660.9713,251.2609,68.36951,69.18626,59042.02,13015.55
38.60011,S,35.11012,0.7324842,0.2923215,0.686918,0.08499708,0,1.831252,0.4343793,0.05369194,21.08593,31.82376,6.817669,-39.1306464574666,-38.96436,-3.603629,708.709193912877,657.0704,250.8996,68.28513,69.10085,59107.9,13040.66
38.7001,S,35.2101,0.7286184,0.2986888,0.6874421,0.08685995,0,1.831252,0.4287883,0.05412104,21.08593,31.82217,6.816665,-39.0295822217702,-38.86452,-3.585718,704.968022756726,653.1795,250.5402,68.20008,69.01468,59173.39,13065.73
38.80008,S,35.31008,0.7247648,0.3052312,0.6879685,0.08877474,0,1.831252,0.4232694,0.05456027,21.08593,31.82055,6.815633,-38.9296934218987,-38.76582,-3.568225,701.238633595404,649.2986,250.1827,68.1144,68.92771,59238.48,13090.76
38.90006,S,35.41006,0.7209229,0.3119034,0.6884971,0.09072783,0,1.831252,0.4178199,0.05500033,21.08593,31.81889,6.814582,-38.8309745571649,-38.66827,-3.550983,697.520710154006,645.4274,249.8269,68.02803,68.83997,59303.19,13115.76
39.00005,S,35.51005,0.7170929,0.3187074,0.6890278,0.09271973,0,1.831252,0.4124394,0.05544116,21.08593,31.81721,6.81351,-38.7334255489101,-38.57187,-3.533992,693.814219454246,641.5659,249.4727,67.94098,68.75145,59367.51,13140.73
39.10003,S,35.61003,0.7132749,0.3256583,0.6895614,0.09475692,0,1.831252,0.4071277,0.05588616,21.08593,31.81548,6.812416,-38.6370215414564,-38.47659,-3.517308,690.119221262558,637.7141,249.1202,67.85324,68.66212,59431.45,13165.66
39.20001,S,35.71001,0.7094682,0.3327818,0.6900975,0.09684278,0,1.831252,0.4018825,0.05633658,21.08593,31.81371,6.811295,-38.5417132642575,-38.38238,-3.500938,686.435279412311,633.8715,248.7694,67.76482,68.57196,59495.02,13190.55
39.3,S,35.81,0.7056733,0.3400672,0.6906364,0.09897717,0,1.831252,0.3967036,0.05679175,21.08593,31.81191,6.810149,-38.4474999647991,-38.28924,-3.484875,682.762742857483,630.0385,248.4202,67.67573,68.481,59558.21,13215.41
39.39998,S,35.90998,0.7018896,0.3475436,0.6911778,0.101169,0,1.831252,0.3915904,0.05725618,21.08593,31.81006,6.808973,-38.3543380677091,-38.19712,-3.469189,679.101078336561,626.2145,248.0726,67.58595,68.38919,59621,13240.24
39.49996,S,36.00996,0.6981174,0.3552004,0.691722,0.1034135,0,1.831252,0.3865415,0.05772626,21.08593,31.80816,6.80777,-38.2622413827026,-38.10604,-3.453814,675.450542276093,622.3998,247.7265,67.49548,68.29654,59683.4,13265.03
39.59995,S,36.10995,0.6943567,0.3630073,0.6922692,0.1057053,0,1.831252,0.3815569,0.05819842,21.08593,31.80623,6.806542,-38.1712047547053,-38.016,-3.438694,671.810971196953,618.5942,247.3819,67.40428,68.20305,59745.43,13289.78
39.69993,S,36.20993,0.6906071,0.3709963,0.6928193,0.1080485,0,1.831252,0.3766339,0.0586742,21.08593,31.80425,6.805288,-38.0811889867447,-37.92696,-3.423837,668.182258608394,614.7976,247.0387,67.31238,68.1087,59807.09,13314.51
39.79991,S,36.30991,0.6868685,0.3791976,0.6933725,0.1104573,0,1.831252,0.3717729,0.05916074,21.08593,31.80223,6.803999,-37.9921555939354,-37.83887,-3.40937,664.564178215431,611.0096,246.6972,67.21976,68.01344,59868.36,13339.19
39.89989,S,36.4099,0.6831411,0.3875661,0.6939287,0.1129179,0,1.831252,0.3669731,0.05964982,21.08593,31.80015,6.802684,-37.9041413291556,-37.75178,-3.395149,660.956824837763,607.2305,246.3569,67.12641,67.91733,59929.24,13363.85
39.99988,S,36.50988,0.6794248,0.3961352,0.6944882,0.1154325,0,1.831252,0.3622333,0.06014192,21.08593,31.79804,6.801341,-37.8171066395908,-37.66565,-3.381178,657.360383110081,603.4603,246.0182,67.03233,67.8203,59989.77,13388.46
40.09986,S,36.60986,0.6757191,0.4049078,0.6950511,0.1180113,0,1.831252,0.3575526,0.06064167,21.08593,31.79587,6.799965,-37.7310183054291,-37.58044,-3.367532,653.774113014476,599.6983,245.6808,66.93749,67.72237,60049.91,13413.05
40.19984,S,36.70985,0.6720244,0.4138818,0.6956171,0.1206479,0,1.831252,0.3529307,0.06114516,21.08593,31.79366,6.798559,-37.6458899911407,-37.49617,-3.354142,650.198447845088,595.9449,245.3448,66.84191,67.6235,60109.66,13437.6
40.29983,S,36.80983,0.6683404,0.423069,0.6961871,0.123352,0,1.831252,0.3483663,0.06165643,21.08593,31.79139,6.79712,-37.5616774254178,-37.41279,-3.341071,646.633313872084,592.2,245.0102,66.74557,67.5237,60169.06,13462.12
40.39981,S,36.90981,0.6646671,0.432464,0.6967606,0.1261187,0,1.831252,0.3438589,0.06217226,21.08593,31.78907,6.795647,-37.478375534262,-37.3303,-3.328263,643.078301861893,588.4632,244.6768,66.64848,67.42297,60228.06,13486.6
40.49979,S,37.0098,0.6610046,0.4420659,0.6973379,0.1289433,0,1.831252,0.3394078,0.06268976,21.08593,31.78671,6.794145,-37.3960096035364,-37.24873,-3.315667,639.533827162235,584.7349,244.3447,66.5506,67.32129,60286.71,13511.05
40.59978,S,37.10978,0.6573524,0.451911,0.697919,0.1318426,0,1.831252,0.3350118,0.06321625,21.08593,31.78428,6.792605,-37.3145102548593,-37.168,-3.3034,635.99933529813,581.0145,244.0138,66.45196,67.21862,60344.98,13535.47
40.69976,S,37.20976,0.6537109,0.4619819,0.6985043,0.1348114,0,1.831252,0.3306708,0.06374854,21.08593,31.7818,6.791029,-37.2338725277367,-37.08811,-3.291407,632.475169790612,577.3023,243.6842,66.35252,67.11498,60402.88,13559.86
40.79974,S,37.30975,0.6500795,0.4722967,0.6990935,0.1378539,0,1.831252,0.3263835,0.06428762,21.08593,31.77926,6.789416,-37.1540973193294,-37.00906,-3.279699,628.960807079906,573.5978,243.3557,66.2523,67.01034,60460.4,13584.21
40.89973,S,37.40973,0.6464584,0.4828498,0.6996872,0.1409661,0,1.831252,0.3221493,0.06483089,21.08593,31.77666,6.787767,-37.0751606653061,-36.93083,-3.268231,625.456377574078,569.9011,243.0283,66.15128,66.90469,60517.56,13608.53
40.99971,S,37.50971,0.6428478,0.4936491,0.7002851,0.1441523,0,1.831252,0.3179678,0.06537963,21.08593,31.774,6.786081,-36.9970641808899,-36.85342,-3.257022,621.962030946242,566.2123,242.7021,66.04945,66.79801,60574.34,13632.81
41.09969,S,37.6097,0.6392472,0.5046966,0.700888,0.1474146,0,1.831252,0.3138379,0.06593386,21.08593,31.77129,6.784357,-36.9197774804845,-36.7768,-3.246067,618.477445897527,562.5311,242.3769,65.94681,66.69032,60630.77,13657.07
41.19968,S,37.70968,0.6356568,0.5160164,0.7014953,0.1507592,0,1.831252,0.3097595,0.06649572,21.08593,31.76851,6.782591,-36.8432937048685,-36.70096,-3.235402,615.002817588712,558.8576,242.0529,65.84335,66.58156,60686.82,13681.29
41.29966,S,37.80966,0.6320767,0.5275997,0.7021077,0.1541832,0,1.831252,0.3057317,0.06706292,21.08593,31.76566,6.780784,-36.7676089263402,-36.6259,-3.224983,611.538007525994,555.1917,241.7299,65.73905,66.47174,60742.5,13705.47
41.39964,S,37.90965,0.6285065,0.5394594,0.7027251,0.1576901,0,1.831252,0.3017538,0.06763613,21.08593,31.76275,6.778937,-36.6926840350929,-36.55158,-3.214819,608.082765956062,551.5331,241.4079,65.63393,66.36084,60797.82,13729.63
41.49963,S,38.00963,0.6249463,0.5516079,0.7033477,0.161282,0,1.831252,0.2978248,0.06821541,21.08593,31.75978,6.777047,-36.6185286765969,-36.47801,-3.204907,604.637355680491,547.882,241.087,65.52795,66.24885,60852.77,13753.76
41.59961,S,38.10961,0.6213961,0.5640431,0.7039761,0.164967,0,1.831252,0.2939447,0.06880324,21.08593,31.75672,6.775109,-36.545116412976,-36.40516,-3.195287,601.201438476748,544.2381,240.767,65.42113,66.13574,60907.36,13777.85
