 
49.4677, -0.001746618, -0.01729928, 5, 0, 0.0446775122912816336458299311, 802.0304, -2535.002, -9, 0.004559922, 0.07619628, 176.7006, 1.293332, 0.7514791, 1.167608
 
49.4777, -0.001746474, -0.01731675, 5, 0, 0.0447828502442070635474892767, 800.9355, -2535.002, -9, 0.004559922, 0.07619628, 176.6031, 1.293329, 0.7514791, 1.167608
 
49.4877, -0.001752022, -0.01733421, 5, 0, 0.0448917851937557432670927578, 799.8416, -2535.002, -9, 0.004559922, 0.07619628, 176.5055, 1.293327, 0.7514791, 1.167608
 
49.4977, -0.001750952, -0.01735173, 5, 0, 0.0449971976958336138907174482, 798.7487, -2535.002, -9, 0.004559922, 0.07619628, 176.408, 1.293324, 0.7514791, 1.167608
 
49.5077, -0.001752026, -0.01736924, 5, 0, 0.0451040639063920926265938099, 797.6569, -2535.002, -9, 0.004559922, 0.07619628, 176.3105, 1.293321, 0.7514791, 1.167608
 
49.5177, -0.001751506, -0.01738676, 5, 0, 0.0452101846254218775665299492, 796.5674, -2535.002, -9, 0.004559922, 0.07619628, 176.213, 1.293319, 0.7514791, 1.167608
 
49.52769, -0.001757706, -0.01740427, 5, 0, 0.0453205732834504199068569669, 795.4781, -2535.002, -9, 0.004559922, 0.07619628, 176.1156, 1.293316, 0.7514791, 1.167608
 
49.53769, -0.001760751, -0.01742185, 5, 0, 0.0454294150465578964189166491, 794.3909, -2535.002, -9, 0.004559922, 0.07619628, 176.0181, 1.293313, 0.7514791, 1.167608
 
49.54769, -0.001765942, -0.01743946, 5, 0, 0.0455399341656040487006521717, 793.3035, -2535.002, -9, 0.004559922, 0.07619628, 175.9207, 1.29331, 0.7514791, 1.167608
 
49.55769, -0.001771271, -0.01745712, 5, 0, 0.0456508260304140819481527213, 792.2186, -2535.002, -9, 0.004559922, 0.07619628, 175.8232, 1.293307, 0.7514791, 1.167608
 
49.56769, -0.001777658, -0.01747483, 5, 0, 0.0457627615833633173709830071, 791.1342, -2535.002, -9, 0.004559922, 0.07619628, 175.7258, 1.293304, 0.7514791, 1.167608
 
49.57769, -0.001780114, -0.01749261, 5, 0, 0.0458727029464751652778155857, 790.0516, -2535.002, -9, 0.004559922, 0.07619628, 175.6283, 1.293302, 0.7514791, 1.167608
 
49.58768, -0.001785287, -0.01751041, 5, 0, 0.0459846384994247734464099388, 788.9694, -2535.002, -9, 0.004559922, 0.07619628, 175.5309, 1.293299, 0.7514791, 1.167608
 
49.59768, -0.001787947, -0.01752826, 5, 0, 0.0460953812659288070126875968, 787.8887, -2535.002, -9, 0.004559922, 0.07619628, 175.4335, 1.293296, 0.7514791, 1.167608
 
49.60768, -0.00179241, -0.01754614, 5, 0, 0.0462075031917604488506054803, 786.81, -2535.002, -9, 0.004559922, 0.07619628, 175.3362, 1.293293, 0.7514791, 1.167608
 
49.61768, -0.001794303, -0.01756407, 5, 0, 0.0463184509684349058260210553, 785.7319, -2535.002, -9, 0.004559922, 0.07619628, 175.2388, 1.29329, 0.7514791, 1.167608
 
49.62768, -0.001798032, -0.01758201, 5, 0, 0.0464307592671485813332624691, 784.6555, -2535.002, -9, 0.004559922, 0.07619628, 175.1414, 1.293288, 0.7514791, 1.167608
 
49.63768, -0.001798231, -0.01759999, 5, 0, 0.0465412783861945472421159580, 783.58, -2535.002, -9, 0.004559922, 0.07619628, 175.0441, 1.293285, 0.7514791, 1.167608
 
49.64767, -0.00180135, -0.01761797, 5, 0, 0.0466538103323664767796635746, 782.5057, -2535.002, -9, 0.004559922, 0.07619628, 174.9468, 1.293282, 0.7514791, 1.167608
 
49.65767, -0.001803157, -0.01763598, 5, 0, 0.0467658763463333221439023653, 781.4327, -2535.002, -9, 0.004559922, 0.07619628, 174.8495, 1.293279, 0.7514791, 1.167608
 
49.66767, -0.001805982, -0.01765402, 5, 0, 0.0468788369501339291208941016, 780.3608, -2535.002, -9, 0.004559922, 0.07619628, 174.7521, 1.293276, 0.7514791, 1.167608
 
49.67767, -0.001808006, -0.01767208, 5, 0, 0.0469916111810523160556802739, 779.2903, -2535.002, -9, 0.004559922, 0.07619628, 174.6548, 1.293273, 0.7514791, 1.167608
 
49.68767, -0.001811312, -0.01769016, 5, 0, 0.0471054850119748880123573089, 778.2205, -2535.002, -9, 0.004559922, 0.07619628, 174.5575, 1.29327, 0.7514791, 1.167608
 
49.69767, -0.00181384, -0.01770827, 5, 0, 0.0472191911073038160395252002, 777.1525, -2535.002, -9, 0.004559922, 0.07619628, 174.4602, 1.293267, 0.7514791, 1.167608
 
49.70766, -0.001817664, -0.01772641, 5, 0, 0.0473339968026363699699378532, 776.0851, -2535.002, -9, 0.004559922, 0.07619628, 174.3629, 1.293265, 0.7514791, 1.167608
 
49.71766, -0.001820667, -0.01774459, 5, 0, 0.0474486720369518730775881022, 775.019, -2535.002, -9, 0.004559922, 0.07619628, 174.2657, 1.293262, 0.7514791, 1.167608
 
49.72766, -0.001822843, -0.01776279, 5, 0, 0.0475631422610971391489824679, 773.9543, -2535.002, -9, 0.004559922, 0.07619628, 174.1684, 1.293259, 0.7514791, 1.167608
 
49.73766, -0.001824339, -0.01778102, 5, 0, 0.0476774633869364055391539420, 772.8911, -2535.002, -9, 0.004559922, 0.07619628, 174.0712, 1.293256, 0.7514791, 1.167608
 
49.74766, -0.001828282, -0.01779926, 5, 0, 0.0477935923297315848946456941, 771.829, -2535.002, -9, 0.004559922, 0.07619628, 173.974, 1.293253, 0.7514791, 1.167608
 
49.75766, -0.001828526, -0.01781755, 5, 0, 0.0479077829945538004620547643, 770.7681, -2535.002, -9, 0.004559922, 0.07619628, 173.8768, 1.29325, 0.7514791, 1.167608
 
49.76765, -0.001830663, -0.01783583, 5, 0, 0.0480234273678555059044233037, 769.7082, -2535.002, -9, 0.004559922, 0.07619628, 173.7796, 1.293247, 0.7514791, 1.167608
 
49.77765, -0.001831683, -0.01785414, 5, 0, 0.0481386430835287202802297571, 768.6497, -2535.002, -9, 0.004559922, 0.07619628, 173.6824, 1.293244, 0.7514791, 1.167608
 
49.78765, -0.001835637, -0.01787246, 5, 0, 0.0482559648127689151193921033, 767.5922, -2535.002, -9, 0.004559922, 0.07619628, 173.5852, 1.293241, 0.7514791, 1.167608
 
49.79765, -0.001837295, -0.01789081, 5, 0, 0.0483722242165817044162923602, 766.5357, -2535.002, -9, 0.004559922, 0.07619628, 173.488, 1.293238, 0.7514791, 1.167608
 
49.80765, -0.001837278, -0.01790919, 5, 0, 0.0484877194915777829232020754, 765.4808, -2535.002, -9, 0.004559922, 0.07619628, 173.3909, 1.293235, 0.7514791, 1.167608
 
49.81765, -0.001837711, -0.01792756, 5, 0, 0.0486037366106437420770997092, 764.4271, -2535.002, -9, 0.004559922, 0.07619628, 173.2937, 1.293232, 0.7514791, 1.167608
 
49.82764, -0.001838597, -0.01794594, 5, 0, 0.0487202942110675988720355810, 763.3743, -2535.002, -9, 0.004559922, 0.07619628, 173.1966, 1.293229, 0.7514791, 1.167608
 
49.83764, -0.001839915, -0.01796432, 5, 0, 0.0488373922928495396808917244, 762.3228, -2535.002, -9, 0.004559922, 0.07619628, 173.0994, 1.293226, 0.7514791, 1.167608
 
49.84764, -0.001839901, -0.01798272, 5, 0, 0.0489539498932730237300635289, 761.2727, -2535.002, -9, 0.004559922, 0.07619628, 173.0023, 1.293224, 0.7514791, 1.167608
 
49.85764, -0.00184078, -0.01800112, 5, 0, 0.0490713088970896253030905811, 760.2236, -2535.002, -9, 0.004559922, 0.07619628, 172.9053, 1.293221, 0.7514791, 1.167608
 
49.86764, -0.001840647, -0.01801953, 5, 0, 0.0491883137924303629044029257, 759.1757, -2535.002, -9, 0.004559922, 0.07619628, 172.8082, 1.293218, 0.7514791, 1.167608
 
49.87764, -0.001844667, -0.01803794, 5, 0, 0.0493081329182899952853826121, 758.129, -2535.002, -9, 0.004559922, 0.07619628, 172.7111, 1.293215, 0.7514791, 1.167608
 
49.88763, -0.001849643, -0.01805638, 5, 0, 0.0494289398204242197408949755, 757.0834, -2535.002, -9, 0.004559922, 0.07619628, 172.614, 1.293211, 0.7514791, 1.167608
 
49.89763, -0.001857791, -0.01807488, 5, 0, 0.0495520950208720684298838212, 756.0392, -2535.002, -9, 0.004559922, 0.07619628, 172.517, 1.293208, 0.7514791, 1.167608
 
49.90763, -0.001863285, -0.01809346, 5, 0, 0.0496740760721629186292523920, 754.9963, -2535.002, -9, 0.004559922, 0.07619628, 172.42, 1.293205, 0.7514791, 1.167608
 
49.91763, -0.001866268, -0.01811209, 5, 0, 0.0497948829742973294576467892, 753.9547, -2535.002, -9, 0.004559922, 0.07619628, 172.3229, 1.293202, 0.7514791, 1.167608
 
49.92763, -0.001871436, -0.01813075, 5, 0, 0.0499174045069462636709356317, 752.9142, -2535.002, -9, 0.004559922, 0.07619628, 172.2259, 1.293199, 0.7514791, 1.167608
 
49.93763, -0.001875104, -0.01814946, 5, 0, 0.0500394041955255036101185893, 751.8743, -2535.002, -9, 0.004559922, 0.07619628, 172.1289, 1.293196, 0.7514791, 1.167608
 
49.94762, -0.001881007, -0.01816821, 5, 0, 0.0501631557891960464138247657, 750.8361, -2535.002, -9, 0.004559922, 0.07619628, 172.0319, 1.293193, 0.7514791, 1.167608
 
49.95762, -0.00188444, -0.01818703, 5, 0, 0.0502857332337094043550286336, 749.7995, -2535.002, -9, 0.004559922, 0.07619628, 171.935, 1.29319, 0.7514791, 1.167608
 
49.96762, -0.001889976, -0.01820587, 5, 0, 0.0504100625833140651607557204, 748.7634, -2535.002, -9, 0.004559922, 0.07619628, 171.838, 1.293187, 0.7514791, 1.167608
 
49.97762, -0.001894126, -0.01822477, 5, 0, 0.0505339073634252520533595946, 747.7285, -2535.002, -9, 0.004559922, 0.07619628, 171.741, 1.293183, 0.7514791, 1.167608
 
49.98762, -0.001896915, -0.01824371, 5, 0, 0.0506572862113317275184187104, 746.6946, -2535.002, -9, 0.004559922, 0.07619628, 171.6441, 1.29318, 0.7514791, 1.167608
 
49.99762, -0.001900881, -0.01826268, 5, 0, 0.0507817460219536255197902347, 745.662, -2535.002, -9, 0.004559922, 0.07619628, 171.5472, 1.293177, 0.7514791, 1.167608
 
50.00761, -0.001903613, -0.01828169, 5, 0, 0.0509057399003708120936170006, 744.6312, -2535.002, -9, 0.004559922, 0.07619628, 171.4503, 1.293174, 0.7514791, 1.167608
 
50.01761, -0.001907418, -0.01830073, 5, 0, 0.0510308333787918109435705617, 743.6006, -2535.002, -9, 0.004559922, 0.07619628, 171.3533, 1.293171, 0.7514791, 1.167608
 
50.02761, -0.001911121, -0.0183198, 5, 0, 0.0511561505046712501967123593, 742.5721, -2535.002, -9, 0.004559922, 0.07619628, 171.2565, 1.293168, 0.7514791, 1.167608
 
50.03761, -0.001911315, -0.01833891, 5, 0, 0.0512796970881713695912806187, 741.5438, -2535.002, -9, 0.004559922, 0.07619628, 171.1596, 1.293164, 0.7514791, 1.167608
 
50.04761, -0.001915094, -0.01835802, 5, 0, 0.0514056851564259436811050917, 740.5179, -2535.002, -9, 0.004559922, 0.07619628, 171.0627, 1.293161, 0.7514791, 1.167608
 
50.05761, -0.001916436, -0.01837717, 5, 0, 0.0515305736246770782405668369, 739.4923, -2535.002, -9, 0.004559922, 0.07619628, 170.9659, 1.293158, 0.7514791, 1.167608
 
50.0676, -0.001919081, -0.01839634, 5, 0, 0.0516565803302196693244416293, 738.468, -2535.002, -9, 0.004559922, 0.07619628, 170.869, 1.293155, 0.7514791, 1.167608
 
50.0776, -0.001920582, -0.01841553, 5, 0, 0.0517821770154223454544507561, 737.4451, -2535.002, -9, 0.004559922, 0.07619628, 170.7722, 1.293152, 0.7514791, 1.167608
 
50.0876, -0.001920956, -0.01843474, 5, 0, 0.0519073450429961577721337293, 736.4235, -2535.002, -9, 0.004559922, 0.07619628, 170.6754, 1.293149, 0.7514791, 1.167608
 
50.0976, -0.001923674, -0.01845394, 5, 0, 0.0520343395248139000491872999, 735.4025, -2535.002, -9, 0.004559922, 0.07619628, 170.5786, 1.293145, 0.7514791, 1.167608
 
50.1076, -0.001925251, -0.01847318, 5, 0, 0.0521609426235795579935434905, 734.3828, -2535.002, -9, 0.004559922, 0.07619628, 170.4818, 1.293142, 0.7514791, 1.167608
 
50.1176, -0.00192712, -0.01849243, 5, 0, 0.0522880116545501137383264732, 733.3647, -2535.002, -9, 0.004559922, 0.07619628, 170.385, 1.293139, 0.7514791, 1.167608
 
50.12759, -0.001928865, -0.01851171, 5, 0, 0.0524153788821317369811450708, 732.3472, -2535.002, -9, 0.004559922, 0.07619628, 170.2882, 1.293136, 0.7514791, 1.167608
 
50.13759, -0.001929533, -0.01853099, 5, 0, 0.0525423547266612758912662883, 731.3308, -2535.002, -9, 0.004559922, 0.07619628, 170.1914, 1.293133, 0.7514791, 1.167608
 
50.14759, -0.001932657, -0.01855029, 5, 0, 0.0526711943000113378675048429, 730.3161, -2535.002, -9, 0.004559922, 0.07619628, 170.0947, 1.293129, 0.7514791, 1.167608
 
50.15759, -0.001933586, -0.01856962, 5, 0, 0.0527989715479332488099531735, 729.3024, -2535.002, -9, 0.004559922, 0.07619628, 169.9979, 1.293126, 0.7514791, 1.167608
 
50.16759, -0.001933528, -0.01858895, 5, 0, 0.0529263946873796685264508639, 728.29, -2535.002, -9, 0.004559922, 0.07619628, 169.9012, 1.293123, 0.7514791, 1.167608
 
50.17759, -0.001934835, -0.01860829, 5, 0, 0.0530549919759832731054508627, 727.2784, -2535.002, -9, 0.004559922, 0.07619628, 169.8045, 1.29312, 0.7514791, 1.167608
 
50.18758, -0.001935091, -0.01862764, 5, 0, 0.0531832351561104545940900528, 726.2677, -2535.002, -9, 0.004559922, 0.07619628, 169.7078, 1.293116, 0.7514791, 1.167608
 
50.19758, -0.00193885, -0.01864699, 5, 0, 0.0533140502820097007193939616, 725.2582, -2535.002, -9, 0.004559922, 0.07619628, 169.6111, 1.293113, 0.7514791, 1.167608
 
50.20758, -0.001939443, -0.01866638, 5, 0, 0.0534431694146828131996178117, 724.2503, -2535.002, -9, 0.004559922, 0.07619628, 169.5144, 1.29311, 0.7514791, 1.167608
 
50.21758, -0.001938099, -0.01868577, 5, 0, 0.0535712448592163507587478582, 723.244, -2535.002, -9, 0.004559922, 0.07619628, 169.4178, 1.293106, 0.7514791, 1.167608
 
50.22758, -0.001939157, -0.01870515, 5, 0, 0.0537012399444348351119102672, 722.2378, -2535.002, -9, 0.004559922, 0.07619628, 169.3211, 1.293103, 0.7514791, 1.167608
 
50.23758, -0.001939321, -0.01872454, 5, 0, 0.0538308995584656588602903215, 721.2331, -2535.002, -9, 0.004559922, 0.07619628, 169.2245, 1.2931, 0.7514791, 1.167608
 
50.24757, -0.001938592, -0.01874394, 5, 0, 0.0539602609758854151106347610, 720.2299, -2535.002, -9, 0.004559922, 0.07619628, 169.1278, 1.293097, 0.7514791, 1.167608
 
50.25757, -0.001940373, -0.01876332, 5, 0, 0.0540915233967015420423151426, 719.2275, -2535.002, -9, 0.004559922, 0.07619628, 169.0312, 1.293093, 0.7514791, 1.167608
 
50.26757, -0.001941222, -0.01878273, 5, 0, 0.0542225062581948048428922624, 718.2264, -2535.002, -9, 0.004559922, 0.07619628, 168.9346, 1.29309, 0.7514791, 1.167608
 
50.27757, -0.001943441, -0.01880214, 5, 0, 0.0543547191807094898610046823, 717.2263, -2535.002, -9, 0.004559922, 0.07619628, 168.838, 1.293087, 0.7514791, 1.167608
 
50.28757, -0.001943696, -0.01882157, 5, 0, 0.0544859443269495828045844252, 716.2275, -2535.002, -9, 0.004559922, 0.07619628, 168.7415, 1.293083, 0.7514791, 1.167608
 
50.29757, -0.001944126, -0.01884101, 5, 0, 0.0546175794935295907020298338, 715.2298, -2535.002, -9, 0.004559922, 0.07619628, 168.6449, 1.29308, 0.7514791, 1.167608
 
50.30756, -0.001950394, -0.01886045, 5, 0, 0.0547533894126677119109684229, 714.2334, -2535.002, -9, 0.004559922, 0.07619628, 168.5483, 1.293077, 0.7514791, 1.167608
 
50.31756, -0.001956251, -0.01887996, 5, 0, 0.0548894043419758837832808617, 713.2379, -2535.002, -9, 0.004559922, 0.07619628, 168.4518, 1.293073, 0.7514791, 1.167608
 
50.32756, -0.00196134, -0.01889952, 5, 0, 0.0550253819967076489217285945, 712.2435, -2535.002, -9, 0.004559922, 0.07619628, 168.3552, 1.29307, 0.7514791, 1.167608
 
50.33756, -0.001968477, -0.01891913, 5, 0, 0.0551631115565305305518175124, 711.2506, -2535.002, -9, 0.004559922, 0.07619628, 168.2587, 1.293066, 0.7514791, 1.167608
 
50.34756, -0.001973355, -0.01893882, 5, 0, 0.0552999092519432438352887786, 710.2583, -2535.002, -9, 0.004559922, 0.07619628, 168.1622, 1.293063, 0.7514791, 1.167608
 
50.35756, -0.00197551, -0.01895855, 5, 0, 0.0554352718761641114920868275, 709.2673, -2535.002, -9, 0.004559922, 0.07619628, 168.0657, 1.293059, 0.7514791, 1.167608
 
50.36755, -0.001981902, -0.01897831, 5, 0, 0.0555738214766683140129633463, 708.2779, -2535.002, -9, 0.004559922, 0.07619628, 167.9693, 1.293056, 0.7514791, 1.167608
 
50.37755, -0.001984427, -0.01899812, 5, 0, 0.0557102650636049769518378712, 707.2895, -2535.002, -9, 0.004559922, 0.07619628, 167.8728, 1.293052, 0.7514791, 1.167608
 
50.38755, -0.001986766, -0.01901797, 5, 0, 0.0558469695725764870277653386, 706.302, -2535.002, -9, 0.004559922, 0.07619628, 167.7764, 1.293049, 0.7514791, 1.167608
 
50.39755, -0.001990839, -0.01903784, 5, 0, 0.0559851837018926561980954353, 705.3156, -2535.002, -9, 0.004559922, 0.07619628, 167.6799, 1.293045, 0.7514791, 1.167608
 
50.40755, -0.001995745, -0.01905774, 5, 0, 0.0561243856074839765616043102, 704.3303, -2535.002, -9, 0.004559922, 0.07619628, 167.5835, 1.293042, 0.7514791, 1.167608
 
50.41755, -0.001997931, -0.0190777, 5, 0, 0.0562622083537476886534729596, 703.3461, -2535.002, -9, 0.004559922, 0.07619628, 167.4871, 1.293038, 0.7514791, 1.167608
 
50.42754, -0.002003334, -0.01909768, 5, 0, 0.0564025471339188552812092685, 702.3632, -2535.002, -9, 0.004559922, 0.07619628, 167.3906, 1.293035, 0.7514791, 1.167608
 
50.43754, -0.002007025, -0.01911771, 5, 0, 0.0565422149717148870722629019, 701.3811, -2535.002, -9, 0.004559922, 0.07619628, 167.2943, 1.293031, 0.7514791, 1.167608
 
50.44754, -0.002008545, -0.01913778, 5, 0, 0.0566807832095071065871897400, 700.4006, -2535.002, -9, 0.004559922, 0.07619628, 167.1979, 1.293028, 0.7514791, 1.167608
 
50.45754, -0.002013542, -0.01915787, 5, 0, 0.0568220911286648482954084067, 699.4206, -2535.002, -9, 0.004559922, 0.07619628, 167.1015, 1.293024, 0.7514791, 1.167608
 
50.46754, -0.002018002, -0.019178, 5, 0, 0.0569634735969759625900025865, 698.4421, -2535.002, -9, 0.004559922, 0.07619628, 167.0051, 1.29302, 0.7514791, 1.167608
 
50.47754, -0.002020196, -0.01919818, 5, 0, 0.0571037564652827054898238700, 697.4645, -2535.002, -9, 0.004559922, 0.07619628, 166.9088, 1.293017, 0.7514791, 1.167608
 
50.48753, -0.002025213, -0.01921839, 5, 0, 0.0572463317200382761494425429, 696.488, -2535.002, -9, 0.004559922, 0.07619628, 166.8124, 1.293013, 0.7514791, 1.167608
 
50.49753, -0.002029041, -0.01923864, 5, 0, 0.0573885528663181692102285419, 695.5129, -2535.002, -9, 0.004559922, 0.07619628, 166.7161, 1.29301, 0.7514791, 1.167608
 
50.50753, -0.002030308, -0.01925893, 5, 0, 0.0575294321278472334790030888, 694.5388, -2535.002, -9, 0.004559922, 0.07619628, 166.6198, 1.293006, 0.7514791, 1.167608
 
50.51753, -0.002034844, -0.01927923, 5, 0, 0.0576728833351489215030884553, 693.5659, -2535.002, -9, 0.004559922, 0.07619628, 166.5235, 1.293002, 0.7514791, 1.167608
 
50.52753, -0.002037803, -0.01929958, 5, 0, 0.0578157195119393392997600708, 692.5938, -2535.002, -9, 0.004559922, 0.07619628, 166.4272, 1.292999, 0.7514791, 1.167608
 
50.53753, -0.002039728, -0.01931996, 5, 0, 0.0579582015802538931247169785, 691.6234, -2535.002, -9, 0.004559922, 0.07619628, 166.3309, 1.292995, 0.7514791, 1.167608
 
50.54752, -0.002040907, -0.01934035, 5, 0, 0.0581005904621276164878941548, 690.6535, -2535.002, -9, 0.004559922, 0.07619628, 166.2346, 1.292992, 0.7514791, 1.167608
 
50.55752, -0.002043999, -0.01936076, 5, 0, 0.0582446007880752191470680787, 689.6851, -2535.002, -9, 0.004559922, 0.07619628, 166.1384, 1.292988, 0.7514791, 1.167608
 
50.56752, -0.002046549, -0.0193812, 5, 0, 0.0583886483885992285401067086, 688.7179, -2535.002, -9, 0.004559922, 0.07619628, 166.0421, 1.292984, 0.7514791, 1.167608
 
50.57752, -0.002047105, -0.01940167, 5, 0, 0.0585317454874244934738312665, 687.7511, -2535.002, -9, 0.004559922, 0.07619628, 165.9459, 1.292981, 0.7514791, 1.167608
 
50.58752, -0.002051629, -0.01942214, 5, 0, 0.0586778431896506868565466965, 686.7865, -2535.002, -9, 0.004559922, 0.07619628, 165.8497, 1.292977, 0.7514791, 1.167608
 
50.59752, -0.002054039, -0.01944266, 5, 0, 0.0588230090274665255197624411, 685.8218, -2535.002, -9, 0.004559922, 0.07619628, 165.7534, 1.292973, 0.7514791, 1.167608
 
50.60751, -0.002056527, -0.0194632, 5, 0, 0.0589685848856232110012540198, 684.8587, -2535.002, -9, 0.004559922, 0.07619628, 165.6573, 1.29297, 0.7514791, 1.167608
 
50.61751, -0.002056156, -0.01948376, 5, 0, 0.0591125392997060171867488509, 683.8972, -2535.002, -9, 0.004559922, 0.07619628, 165.5611, 1.292966, 0.7514791, 1.167608
 
50.62751, -0.002059647, -0.01950432, 5, 0, 0.0592594943171895654483525204, 682.9363, -2535.002, -9, 0.004559922, 0.07619628, 165.4649, 1.292962, 0.7514791, 1.167608
 
50.63751, -0.002061922, -0.01952492, 5, 0, 0.0594060393143326396374444231, 681.9764, -2535.002, -9, 0.004559922, 0.07619628, 165.3687, 1.292959, 0.7514791, 1.167608
 
50.64751, -0.002062845, -0.01954554, 5, 0, 0.0595520624674060195524304410, 681.0173, -2535.002, -9, 0.004559922, 0.07619628, 165.2726, 1.292955, 0.7514791, 1.167608
 
50.65751, -0.002067198, -0.01956617, 5, 0, 0.0597007507526926673116249763, 680.0602, -2535.002, -9, 0.004559922, 0.07619628, 165.1765, 1.292951, 0.7514791, 1.167608
 
50.6675, -0.00206807, -0.01958684, 5, 0, 0.0598474821227175887971583757, 679.1039, -2535.002, -9, 0.004559922, 0.07619628, 165.0803, 1.292947, 0.7514791, 1.167608
 
50.6775, -0.002069596, -0.01960752, 5, 0, 0.0599950335334236448005973423, 678.1484, -2535.002, -9, 0.004559922, 0.07619628, 164.9842, 1.292944, 0.7514791, 1.167608
 
50.6875, -0.002074888, -0.01962822, 5, 0, 0.0601455296356658327793480881, 677.1948, -2535.002, -9, 0.004559922, 0.07619628, 164.8881, 1.29294, 0.7514791, 1.167608
 
50.6975, -0.002082493, -0.01964897, 5, 0, 0.0602982249379160180561164920, 676.2411, -2535.002, -9, 0.004559922, 0.07619628, 164.7921, 1.292936, 0.7514791, 1.167608
 
50.7075, -0.00208939, -0.01966979, 5, 0, 0.0604509388774544066998172489, 675.2891, -2535.002, -9, 0.004559922, 0.07619628, 164.696, 1.292932, 0.7514791, 1.167608
 
50.71749, -0.002094989, -0.01969068, 5, 0, 0.0606032987085171177446853317, 674.3382, -2535.002, -9, 0.004559922, 0.07619628, 164.5999, 1.292928, 0.7514791, 1.167608
 
50.72749, -0.002098853, -0.01971163, 5, 0, 0.0607549503226279144732419657, 673.3882, -2535.002, -9, 0.004559922, 0.07619628, 164.5039, 1.292924, 0.7514791, 1.167608
 
50.73749, -0.002100594, -0.01973262, 5, 0, 0.0609055023367345261799077370, 672.4398, -2535.002, -9, 0.004559922, 0.07619628, 164.4079, 1.292921, 0.7514791, 1.167608
 
50.74749, -0.002106502, -0.01975363, 5, 0, 0.0610594090627179303072790880, 671.4921, -2535.002, -9, 0.004559922, 0.07619628, 164.3118, 1.292917, 0.7514791, 1.167608
 
50.75749, -0.002111245, -0.01977469, 5, 0, 0.0612129989548020635696824711, 670.5455, -2535.002, -9, 0.004559922, 0.07619628, 164.2158, 1.292913, 0.7514791, 1.167608
 
50.76749, -0.002115809, -0.0197958, 5, 0, 0.0613669988672262981588335537, 669.5997, -2535.002, -9, 0.004559922, 0.07619628, 164.1198, 1.292909, 0.7514791, 1.167608
 
50.77748, -0.002122931, -0.01981696, 5, 0, 0.0615232538915233265196813869, 668.655, -2535.002, -9, 0.004559922, 0.07619628, 164.0238, 1.292905, 0.7514791, 1.167608
 
50.78748, -0.00212885, -0.01983819, 5, 0, 0.0616792107192089146367295379, 667.7115, -2535.002, -9, 0.004559922, 0.07619628, 163.9278, 1.292901, 0.7514791, 1.167608
 
50.79748, -0.002132673, -0.01985948, 5, 0, 0.0618341424960438766911443731, 666.77, -2535.002, -9, 0.004559922, 0.07619628, 163.8319, 1.292897, 0.7514791, 1.167608
 
50.80748, -0.002136505, -0.01988081, 5, 0, 0.0619896333915243806348836983, 665.8284, -2535.002, -9, 0.004559922, 0.07619628, 163.7359, 1.292893, 0.7514791, 1.167608
 
50.81748, -0.00213973, -0.01990217, 5, 0, 0.0621450683751402744778259644, 664.8886, -2535.002, -9, 0.004559922, 0.07619628, 163.64, 1.292889, 0.7514791, 1.167608
 
50.82748, -0.002144936, -0.01992357, 5, 0, 0.0623024416367296912274970133, 663.9492, -2535.002, -9, 0.004559922, 0.07619628, 163.5441, 1.292885, 0.7514791, 1.167608
 
50.83747, -0.002149647, -0.01994502, 5, 0, 0.0624599080847599384389477938, 663.0112, -2535.002, -9, 0.004559922, 0.07619628, 163.4482, 1.292881, 0.7514791, 1.167608
 
50.84747, -0.002152236, -0.01996651, 5, 0, 0.0626163867565155935758658971, 662.0742, -2535.002, -9, 0.004559922, 0.07619628, 163.3522, 1.292877, 0.7514791, 1.167608
 
50.85747, -0.002154432, -0.01998804, 5, 0, 0.0627729586147118928016816982, 661.1387, -2535.002, -9, 0.004559922, 0.07619628, 163.2564, 1.292873, 0.7514791, 1.167608
 
50.86747, -0.002156132, -0.02000958, 5, 0, 0.0629296422966377849748556849, 660.2036, -2535.002, -9, 0.004559922, 0.07619628, 163.1605, 1.292869, 0.7514791, 1.167608
 
50.87747, -0.002160543, -0.02003114, 5, 0, 0.0630886742768771150086241201, 659.2696, -2535.002, -9, 0.004559922, 0.07619628, 163.0646, 1.292865, 0.7514791, 1.167608
 
50.88747, -0.002164593, -0.02005275, 5, 0, 0.0632478367181334958651549593, 658.3375, -2535.002, -9, 0.004559922, 0.07619628, 162.9688, 1.292861, 0.7514791, 1.167608
 
50.89746, -0.002167192, -0.0200744, 5, 0, 0.0634065145898971483000907206, 657.4057, -2535.002, -9, 0.004559922, 0.07619628, 162.8729, 1.292857, 0.7514791, 1.167608
 
50.90746, -0.002170275, -0.02009607, 5, 0, 0.0635659565904769524063709225, 656.4751, -2535.002, -9, 0.004559922, 0.07619628, 162.7771, 1.292853, 0.7514791, 1.167608
 
50.91746, -0.002170892, -0.02011777, 5, 0, 0.0637240567063061140935217061, 655.5457, -2535.002, -9, 0.004559922, 0.07619628, 162.6813, 1.292849, 0.7514791, 1.167608
 
50.92746, -0.002171746, -0.02013948, 5, 0, 0.0638826973034931734217107276, 654.6172, -2535.002, -9, 0.004559922, 0.07619628, 162.5855, 1.292845, 0.7514791, 1.167608
 
