checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,maxrecorded alt,  imutemp, barotemp, state,checksum2
101,347363,347262,0,0,-0.095122,0.126344,10.083008,-0.677409,1.741871,-3.333903,-3.416002,31.185650,-42.575272,-1322.000000,1935.000000,-2913.000000,89.090904,-179.935473,-33.762178,0.203314,-0.207335,0.681869,0.671364,1341.667480,86123.054688,0.146123,1341.777100,2.84924326.375000,28.461960,0,202
101,349434,349282,0,0,-0.096267,0.115567,10.080308,0.978875,2.031364,1.653814,-3.507666,31.059788,-42.575272,-1337.000000,1913.000000,-2913.000000,89.122357,-179.923370,-34.458151,0.207374,-0.211486,0.680391,0.670326,1341.699707,86124.312500,0.270150,1341.777100,2.88147026.375000,28.503685,0,202
101,351504,351385,0,0,-0.088867,0.132019,10.075407,-0.055143,1.808469,-2.296297,-3.532109,31.048344,-42.341419,-1341.000000,1911.000000,-2897.000000,89.088254,-179.985347,-33.935614,0.204622,-0.208079,0.681659,0.670949,1341.670898,86123.195312,0.039146,1341.777100,2.85266126.500000,28.522230,0,202
101,353579,353481,0,0,-0.084070,0.130170,10.086881,0.071488,1.151916,3.953961,-3.440446,30.968246,-42.180649,-1326.000000,1897.000000,-2886.000000,89.116722,-179.998899,-32.967404,0.199077,-0.202183,0.683249,0.672800,1341.681152,86123.578125,0.039474,1341.777100,2.86291526.500000,28.563953,0,202
101,355649,355502,0,0,-0.084783,0.131024,10.084866,-0.080685,1.665405,2.971756,-3.617663,31.048344,-43.276821,-1355.000000,1911.000000,-2961.000000,89.109469,-179.993585,-33.200382,0.200400,-0.203616,0.682870,0.672360,1341.590210,86123.195312,-0.312152,1341.777100,2.77197326.500000,28.577862,0,202
101,357719,357605,0,0,-0.084597,0.126274,10.088973,0.475072,1.445437,1.587163,-3.587108,31.042624,-43.525284,-1350.000000,1910.000000,-2978.000000,89.123068,-179.999363,-34.293082,0.206862,-0.210060,0.680828,0.670489,1341.612793,86123.070312,-0.090777,1341.777100,2.79455626.625000,28.619587,0,202
101,359850,359769,0,0,-0.085630,0.125794,10.078651,0.119919,1.468620,1.640059,-3.416002,31.014017,-42.779888,-1322.000000,1905.000000,-2927.000000,89.122193,-179.987670,-33.940569,0.204727,-0.208034,0.681456,0.671138,1341.614258,86125.343750,0.048700,1341.777100,2.79602126.500000,28.656675,0,202
101,361926,361789,0,0,-0.084664,0.127944,10.075435,-0.191434,1.558556,2.000589,-3.312117,31.105555,-43.218357,-1305.000000,1921.000000,-2957.000000,89.123635,-179.985306,-33.040077,0.199435,-0.202684,0.683057,0.672739,1341.648804,86124.148438,0.210880,1341.777100,2.83056626.625000,28.679853,0,202
101,364003,363891,0,0,-0.084943,0.133123,10.082994,-0.115152,1.767231,2.452837,-3.306007,31.202814,-42.911427,-1304.000000,1938.000000,-2936.000000,89.092386,-179.990443,-32.683029,0.197314,-0.200579,0.683877,0.673162,1341.523926,86125.906250,-0.123754,1341.777100,2.70568826.625000,28.721579,0,202
101,366082,365987,0,0,-0.082921,0.130516,10.077131,-0.516103,2.194782,3.585749,-3.489333,31.197092,-43.130665,-1334.000000,1937.000000,-2951.000000,89.119673,-179.992833,-32.963405,0.199023,-0.202190,0.683229,0.672836,1341.625732,86125.859375,0.253892,1341.777100,2.80749526.750000,28.754028,0,202
101,368163,368079,0,0,-0.072683,0.122473,10.079911,0.127977,1.512902,3.776833,-3.354894,31.105555,-43.072201,-1312.000000,1921.000000,-2947.000000,89.170053,179.974419,-33.302906,0.201300,-0.203933,0.682388,0.672485,1341.577393,86125.093750,-0.000084,1341.777100,2.75915526.625000,28.777208,0,202
101,370245,370124,0,0,-0.074374,0.136657,10.081779,0.390696,1.509922,-3.056030,-3.519888,30.916758,-42.662964,-1339.000000,1888.000000,-2919.000000,89.104346,179.931771,-34.211892,0.206761,-0.209208,0.681210,0.670398,1341.592407,86124.835938,0.172813,1341.777100,2.77417026.750000,28.805023,0,202
101,372329,372179,0,0,-0.093945,0.136558,10.086143,0.211073,1.743558,-2.816402,-3.458779,31.008295,-42.619118,-1329.000000,1904.000000,-2916.000000,89.058195,-179.984159,-34.648194,0.208728,-0.212376,0.680526,0.669488,1341.490723,86126.937500,-0.357741,1341.777100,2.67248526.750000,28.809660,0,202
101,374409,374280,0,0,-0.077241,0.136116,10.083950,-0.198794,0.673748,1.872919,-3.373226,31.076950,-42.779888,-1315.000000,1916.000000,-2927.000000,89.108308,179.968217,-32.134606,0.194364,-0.197033,0.684806,0.674122,1341.589111,86124.312500,-0.108329,1341.777100,2.77087426.750000,28.860655,0,202
101,376553,376451,0,0,-0.082833,0.141061,10.081800,-0.152589,1.801816,-3.633130,-3.556554,31.048344,-42.049110,-1345.000000,1911.000000,-2877.000000,89.068030,179.962862,-34.093139,0.205816,-0.208749,0.681584,0.670453,1341.575684,86125.429688,-0.335301,1341.777100,2.75744626.875000,28.893105,0,202
101,378642,378491,0,0,-0.082228,0.127339,10.076012,0.087218,1.485124,-2.711025,-3.538221,30.870991,-42.458347,-1342.000000,1880.000000,-2905.000000,89.136871,179.997833,-33.833875,0.204215,-0.207289,0.681589,0.671390,1341.621948,86125.656250,0.042206,1341.777100,2.80371126.875000,28.930191,0,202
101,380724,380611,0,0,-0.085554,0.136095,10.085979,-0.309319,1.630790,3.443334,-3.477111,30.796618,-42.619118,-1332.000000,1867.000000,-2916.000000,89.078986,179.995183,-33.078746,0.199699,-0.202878,0.683284,0.672371,1341.536011,86125.046875,-0.160126,1341.777100,2.71777326.875000,28.948734,0,202
101,382861,382778,0,0,-0.083847,0.124798,10.071408,-0.881096,1.651506,-1.918634,-3.446557,31.019739,-42.180649,-1327.000000,1906.000000,-2886.000000,89.142274,-179.969747,-33.064311,0.199518,-0.202888,0.682877,0.672835,1341.667236,86123.976562,0.333539,1341.777100,2.84899926.875000,28.981184,0,202
101,384919,384785,0,0,-0.083336,0.140461,10.076184,0.045203,1.969201,2.192128,-3.263230,31.168488,-42.531425,-1297.000000,1932.000000,-2910.000000,89.063222,179.950527,-34.474123,0.208108,-0.210951,0.680936,0.669713,1341.682617,86122.414062,0.318345,1341.777100,2.86438026.875000,28.999727,0,202
101,386977,386835,0,0,-0.090380,0.135763,10.080528,-0.426261,2.219851,-2.229931,-3.471001,31.111277,-42.414497,-1331.000000,1922.000000,-2902.000000,89.073125,-179.959201,-32.080589,0.193552,-0.197197,0.684983,0.674128,1341.695801,86123.367188,0.180661,1341.777100,2.87756326.875000,29.036814,0,202
101,389036,388957,0,0,-0.073875,0.130551,10.085332,0.095414,1.669624,3.132831,-3.495445,30.996855,-41.449867,-1335.000000,1902.000000,-2836.000000,89.142383,179.949134,-33.799796,0.204314,-0.206791,0.681705,0.671395,1341.485352,86126.445312,-0.289448,1341.777100,2.66711427.000000,29.069263,0,202
101,391096,390988,0,0,-0.086331,0.121032,10.070909,-0.446538,1.281392,-3.721005,-3.538221,31.185650,-42.589886,-1342.000000,1935.000000,-2914.000000,89.145935,-179.976974,-34.654430,0.208884,-0.212295,0.679988,0.670010,1341.697388,86122.828125,-0.153539,1341.777100,2.87915027.000000,29.097076,0,202
101,393214,393114,0,0,-0.085495,0.124567,10.078756,-0.198882,1.617615,-2.139243,-3.434335,31.231417,-42.619118,-1325.000000,1943.000000,-2916.000000,89.135205,-179.988599,-34.631016,0.208796,-0.212107,0.680115,0.669968,1341.612061,86123.945312,-0.019700,1341.777100,2.79382327.000000,29.124891,0,202
101,395272,395132,0,0,-0.084447,0.134519,10.086381,0.686513,1.597661,2.009440,-3.574886,30.979691,-42.516808,-1348.000000,1899.000000,-2909.000000,89.091164,179.971072,-34.583468,0.208676,-0.211670,0.680534,0.669718,1341.604004,86125.476562,-0.047509,1341.777100,2.78576727.000000,29.161976,0,202
101,397332,397234,0,0,-0.079934,0.131787,10.084661,-0.014105,1.774263,-2.883798,-3.495445,31.019739,-42.633732,-1335.000000,1906.000000,-2917.000000,89.120500,179.994636,-32.787367,0.198065,-0.201065,0.683555,0.673123,1341.708252,86124.335938,0.195650,1341.777100,2.89001527.000000,29.189789,0,202
101,399396,399253,0,0,-0.076862,0.130265,10.084226,1.187981,2.890607,-3.303648,-3.306007,31.134161,-41.902954,-1304.000000,1926.000000,-2867.000000,89.118676,179.974802,-33.833304,0.204315,-0.207183,0.681737,0.671241,1341.608398,86124.437500,0.151422,1341.777100,2.79016127.125000,29.212967,0,202
101,401458,401367,0,0,-0.096037,0.142256,5.196409,-0.225777,-6.364710,-3.718827,-3.416002,30.962528,-42.706810,-1322.000000,1886.000000,-2925.000000,88.235027,-179.984050,-32.227448,0.193112,-0.199346,0.689682,0.668810,1341.687378,86124.531250,-0.016836,1341.777100,-0.13903827.125000,29.240782,0,202
101,403528,403395,0,0,-0.091098,0.132493,10.093689,0.362530,1.705546,2.249187,-3.098235,31.031179,-41.829876,-1270.000000,1908.000000,-2862.000000,89.084108,-179.965786,-32.747916,0.197533,-0.201125,0.683770,0.673043,1341.586670,86125.328125,0.023587,1341.777100,-0.23974627.125000,29.277864,0,202
101,405592,405492,0,0,-0.084529,0.132405,10.079775,-0.774784,1.747526,2.340235,-3.422114,30.882433,-42.253727,-1323.000000,1882.000000,-2891.000000,89.110343,179.995606,-33.658646,0.203153,-0.206280,0.682064,0.671539,1341.685913,86123.187500,0.108173,1341.777100,-0.14050327.125000,29.296408,0,202
101,407660,407514,0,0,-0.093554,0.129570,10.076553,-0.108011,2.075919,-3.125903,-3.269341,30.825222,-42.516808,-1298.000000,1872.000000,-2909.000000,89.086335,-179.957671,-34.218821,0.206112,-0.209929,0.681104,0.670481,1341.684814,86123.632812,0.285133,1341.777100,0.24353027.125000,29.328856,0,202
101,409783,409684,0,0,-0.074741,0.119903,10.078971,0.772644,1.761900,3.046475,-3.434335,30.945366,-42.092957,-1325.000000,1893.000000,-2880.000000,89.179328,-179.999390,-32.499727,0.196441,-0.199283,0.683702,0.673979,1341.630859,86124.515625,-0.160631,1341.777100,0.18957527.250000,29.361305,0,202
101,411853,411765,0,0,-0.089215,0.127952,10.073697,0.978252,1.630684,-2.578635,-3.428224,31.019739,-41.479099,-1324.000000,1906.000000,-2838.000000,89.103684,-179.954721,-32.494379,0.196012,-0.199643,0.684079,0.673615,1341.648682,86125.609375,-0.032598,1341.777100,0.20739727.375000,29.393753,0,202
101,413925,413845,0,0,-0.083549,0.117532,10.080136,0.251735,1.171755,-2.634850,-3.525999,31.065510,-42.136803,-1340.000000,1914.000000,-2883.000000,89.174998,-179.974091,-33.913344,0.204582,-0.207858,0.681171,0.671525,1341.706421,86123.164062,0.065901,1341.777100,0.26513727.250000,29.416929,0,202
101,415995,415847,0,0,-0.071265,0.129561,10.086964,1.497732,2.524284,-3.033895,-3.464890,31.014017,-42.078339,-1330.000000,1905.000000,-2879.000000,89.138524,179.931990,-34.707623,0.209722,-0.212092,0.680099,0.669700,1341.739136,86122.164062,0.181070,1341.777100,0.29785227.250000,29.440107,0,202
101,418065,417933,0,0,-0.082158,0.125116,10.078185,-0.433830,2.195695,-2.623478,-3.574886,31.134161,-42.239113,-1348.000000,1926.000000,-2890.000000,89.137746,-179.976851,-32.901417,0.198595,-0.201883,0.683204,0.673078,1341.687866,86123.921875,-0.056351,1341.777100,0.24658227.375000,29.472555,0,202
101,420138,420053,0,0,-0.079971,0.125929,10.079515,0.095581,2.171274,2.462289,-3.385448,31.019739,-42.005260,-1317.000000,1906.000000,-2874.000000,89.142035,179.985703,-34.258480,0.206782,-0.209733,0.680808,0.670637,1341.611328,86123.656250,-0.259220,1341.777100,0.17004427.375000,29.495731,0,202
101,422214,422090,0,0,-0.084525,0.126887,10.091361,-0.030271,1.896434,-4.237334,-3.458779,30.905317,-42.326805,-1329.000000,1886.000000,-2896.000000,89.125923,-179.990880,-34.613056,0.208688,-0.212004,0.680207,0.669941,1341.703613,86123.218750,0.030652,1341.812134,0.26232927.375000,29.528179,0,202
101,424292,424141,0,0,-0.079679,0.129349,10.078476,-0.448874,1.634590,2.841214,-3.752103,31.139883,-41.128326,-1377.000000,1927.000000,-2814.000000,89.134727,179.978504,-33.932383,0.204903,-0.207765,0.681457,0.671166,1341.674072,86124.234375,-0.076825,1341.812134,0.23278827.375000,29.565262,0,202
101,426419,426265,0,0,-0.076817,0.134461,10.082487,-0.230811,2.701569,2.119949,-3.562664,31.191372,-42.209881,-1346.000000,1936.000000,-2888.000000,89.113403,179.950800,-34.538446,0.208575,-0.211243,0.680524,0.669895,1341.666260,86123.242188,-0.097109,1341.812134,0.22497627.500000,29.583803,0,202
101,428491,428391,0,0,-0.082128,0.115864,10.082780,0.739112,1.890874,1.878487,-3.471001,31.122717,-42.356033,-1331.000000,1924.000000,-2898.000000,89.174233,-179.977192,-33.685595,0.203264,-0.206487,0.681593,0.671920,1341.724121,86124.953125,-0.020827,1341.849365,0.28283727.375000,29.634792,0,202
101,430569,430474,0,0,-0.091223,0.129179,10.085887,0.256494,2.585133,2.543488,-3.477111,31.014017,-42.136803,-1332.000000,1905.000000,-2883.000000,89.089586,-179.986290,-34.738421,0.209326,-0.212842,0.680179,0.669505,1341.725342,86124.085938,-0.174278,1341.849365,0.28405827.500000,29.662603,0,202
101,432649,432512,0,0,-0.079338,0.121232,10.088274,-0.728523,1.765318,-3.648290,-3.416002,30.853828,-41.873722,-1322.000000,1877.000000,-2865.000000,89.165517,-179.996767,-34.102745,0.205810,-0.208868,0.680923,0.671089,1341.681519,86124.328125,0.048841,1341.849365,0.24023427.500000,29.685780,0,202
101,434728,434629,0,0,-0.089761,0.131204,10.074457,0.840073,2.467406,-3.380839,-3.599330,31.008295,-41.493713,-1352.000000,1904.000000,-2839.000000,89.081192,-179.984350,-34.262565,0.206517,-0.210042,0.681102,0.670323,1341.769043,86124.093750,-0.015186,1341.849365,0.32775927.500000,29.722862,0,202
101,436813,436721,0,0,-0.080527,0.128727,10.085963,0.807619,1.744642,-2.055749,-3.226564,30.905317,-42.019878,-1291.000000,1886.000000,-2875.000000,89.122678,179.991153,-33.283577,0.201003,-0.203999,0.682671,0.672266,1341.739746,86122.390625,-0.096928,1341.859985,0.29846227.500000,29.736767,0,202
101,438895,438803,0,0,-0.080541,0.115703,10.089642,-0.286346,1.670982,-2.219533,-3.373226,31.111277,-41.815262,-1315.000000,1922.000000,-2861.000000,89.191916,-179.978995,-34.436219,0.207705,-0.210904,0.680126,0.670676,1341.821045,86122.742188,0.157248,1341.859985,0.37976127.500000,29.773849,0,202
101,440985,440844,0,0,-0.078761,0.127303,10.093363,0.350109,2.139386,3.272112,-3.458779,31.048344,-41.946800,-1329.000000,1911.000000,-2870.000000,89.133853,179.985279,-33.671443,0.203332,-0.206254,0.681922,0.671638,1341.808350,86123.398438,0.128824,1341.859985,0.36706527.625000,29.773849,0,202
101,443121,443000,0,0,-0.087194,0.121909,10.085388,-0.105861,2.109848,-1.661316,-3.538221,30.985413,-42.896812,-1342.000000,1900.000000,-2935.000000,89.138886,-179.963026,-33.975164,0.204813,-0.208355,0.681251,0.671221,1341.833740,86123.703125,-0.013933,1341.888672,0.39245627.625000,29.829472,0,202
101,445255,445164,0,0,-0.082245,0.128451,10.091262,-1.213089,1.713131,-2.442238,-3.183788,30.893873,-42.604504,-1284.000000,1884.000000,-2915.000000,89.130902,179.991863,-34.536971,0.208355,-0.211443,0.680350,0.670078,1341.792969,86123.070312,-0.211558,1341.894165,0.35168527.625000,29.848011,0,202
101,447329,447189,0,0,-0.070407,0.149200,10.086475,-0.659379,1.433267,2.221170,-3.452669,31.002577,-42.765274,-1310.000000,1898.000000,-2926.000000,89.079716,179.880053,-34.212540,0.207028,-0.208954,0.681446,0.670156,1341.789429,86123.226562,-0.025673,1341.894165,0.34814527.750000,29.875822,0,202
101,449387,449293,0,0,-0.080880,0.115541,10.075500,-0.496569,0.923407,2.551297,-3.306007,31.128439,-42.253727,-1304.000000,1925.000000,-2891.000000,89.185366,-179.991372,-34.534481,0.208341,-0.211427,0.680005,0.670436,1341.846802,86119.968750,0.418552,1341.894165,0.40551827.750000,29.894363,0,202
101,451445,451295,0,0,-0.078604,0.123322,10.077495,1.223063,1.889856,3.748069,-3.458779,30.939644,-43.700672,-1329.000000,1892.000000,-2990.000000,89.144856,179.992943,-33.561835,0.202664,-0.205627,0.682041,0.671911,1341.818237,86123.507812,-0.023022,1341.894165,0.37695327.750000,29.936079,0,202
101,453514,453429,0,0,-0.087112,0.127075,10.084851,-0.268000,1.776036,2.179772,-3.544332,31.082668,-43.320667,-1343.000000,1917.000000,-2964.000000,89.117481,-179.989787,-34.446912,0.207694,-0.211040,0.680561,0.670195,1341.786377,86121.921875,0.169879,1341.894165,0.34509327.750000,29.959253,0,202
101,455575,455433,0,0,-0.083796,0.127578,10.082932,0.135026,2.107330,-2.431241,-3.281562,31.116995,-43.364513,-1300.000000,1923.000000,-2967.000000,89.118970,179.999240,-34.540454,0.208309,-0.211528,0.680400,0.670014,1341.749146,86125.046875,-0.243475,1341.938232,0.30786127.750000,29.963888,0,202
101,457637,457535,0,0,-0.078644,0.127337,10.087854,-0.841206,1.896720,2.603783,-3.471001,31.031179,-42.107571,-1331.000000,1908.000000,-2881.000000,89.145341,179.975990,-34.100095,0.205919,-0.208729,0.681095,0.670924,1341.840942,86120.976562,0.033991,1341.938232,0.39965827.750000,30.014874,0,202
101,459757,459602,0,0,-0.078343,0.133198,10.079837,-0.019135,0.875326,-2.101834,-3.202121,31.002577,-41.800644,-1287.000000,1903.000000,-2860.000000,89.117583,179.958792,-34.169845,0.206379,-0.209092,0.681161,0.670602,1341.841797,86121.281250,0.264418,1341.938232,0.40051327.750000,30.038050,0,202
101,461831,461724,0,0,-0.085882,0.126912,10.077729,-0.016010,2.432594,-3.476544,-3.458779,31.014017,-42.911427,-1329.000000,1905.000000,-2936.000000,89.117569,-179.980689,-33.944469,0.204700,-0.208107,0.681463,0.671116,1341.723633,86123.882812,-0.040878,1341.938232,0.28234927.750000,30.075129,0,202
101,463897,463776,0,0,-0.083442,0.118653,10.077573,0.353849,1.419754,2.961052,-3.422114,31.025461,-42.926044,-1323.000000,1907.000000,-2937.000000,89.156706,179.993352,-35.579094,0.214480,-0.217582,0.678246,0.668311,1341.808594,86123.242188,0.396116,1341.938232,0.36731027.875000,30.098303,0,202
101,465964,465872,0,0,-0.087380,0.138655,10.058904,0.579031,2.786980,-1.478046,-3.409892,31.105555,-42.341419,-1321.000000,1921.000000,-2897.000000,89.060087,179.979911,-34.854544,0.210150,-0.213387,0.680197,0.669055,1341.788330,86123.242188,-0.023760,1341.938232,0.34704627.875000,30.126114,0,202
101,468030,467918,0,0,-0.086293,0.104799,10.077504,-0.346227,1.228265,-3.488225,-3.318228,31.014017,-42.721428,-1306.000000,1905.000000,-2923.000000,89.213096,-179.938205,-35.344457,0.212812,-0.216487,0.678233,0.669212,1341.717041,86123.468750,-0.008517,1341.938232,0.27575727.875000,30.149288,0,202
101,470097,469947,0,0,-0.077835,0.106073,10.086030,-0.490672,1.565528,2.340198,-3.538221,30.973969,-42.224495,-1342.000000,1898.000000,-2889.000000,89.235329,-179.974884,-34.491837,0.208086,-0.211180,0.679762,0.670841,1341.773193,86122.812500,-0.057499,1341.938232,0.33190927.875000,30.177097,0,202
101,472183,472058,0,0,-0.078661,0.118197,10.079450,0.705663,1.300283,3.305179,-3.672661,30.825222,-42.706810,-1364.000000,1872.000000,-2922.000000,89.174424,179.988612,-34.551147,0.208537,-0.211429,0.680075,0.670304,1341.799438,86123.187500,-0.111014,1341.938232,0.35815428.000000,30.200272,0,202
101,474255,474173,0,0,-0.087271,0.132378,10.084279,0.746682,1.734083,-2.554880,-3.183788,30.825222,-41.654488,-1284.000000,1872.000000,-2850.000000,89.095112,179.984282,-35.430449,0.213550,-0.216764,0.678903,0.668206,1341.770508,86122.906250,0.180974,1341.938232,0.32922428.000000,30.223446,0,202
101,476382,476243,0,0,-0.085631,0.115566,10.090481,0.126308,1.439696,1.861971,-3.544332,31.122717,-42.575272,-1343.000000,1924.000000,-2913.000000,89.169889,-179.966619,-34.425485,0.207528,-0.210953,0.680252,0.670588,1341.859009,86121.085938,0.383151,1341.938232,0.41772528.000000,30.246620,0,202
101,478455,478343,0,0,-0.088477,0.131388,10.077415,-0.411007,1.654730,-2.914040,-3.440446,30.859547,-43.072201,-1326.000000,1878.000000,-2947.000000,89.105651,179.995388,-35.535832,0.214119,-0.217433,0.678622,0.668094,1341.825439,86121.179688,0.305061,1341.938232,0.38415528.000000,30.265160,0,202
101,480528,480373,0,0,-0.079832,0.136321,10.090759,-0.265345,1.523739,-2.354317,-3.324339,31.185650,-41.493713,-1307.000000,1935.000000,-2839.000000,89.101402,179.957248,-34.215057,0.206623,-0.209381,0.681176,0.670422,1341.825195,86121.765625,-0.119320,1341.938232,0.38391128.000000,30.292969,0,202
101,482598,482495,0,0,-0.071156,0.122375,10.076544,-0.141965,2.495308,-3.010090,-3.648217,31.179928,-42.239113,-1360.000000,1934.000000,-2890.000000,89.187326,179.966196,-34.370912,0.207640,-0.210204,0.680372,0.670667,1341.792969,86123.039062,-0.190296,1341.938232,0.35168528.000000,30.306873,0,202
101,484681,484534,0,0,-0.080044,0.110374,10.086514,0.572861,1.638279,3.491102,-3.642107,31.059788,-42.034492,-1359.000000,1913.000000,-2876.000000,89.206116,-179.973408,-34.153138,0.206040,-0.209231,0.680551,0.671282,1341.825439,86121.617188,0.252683,1341.938232,0.38415528.000000,30.343952,0,202
101,486754,486625,0,0,-0.086411,0.112102,10.085290,-0.272198,1.348251,-3.802627,-3.483223,31.237139,-42.399883,-1333.000000,1944.000000,-2901.000000,89.187394,-179.960813,-35.602409,0.214403,-0.217929,0.677936,0.668536,1341.773804,86123.218750,-0.369472,1341.938232,0.33252028.000000,30.371761,0,202
101,488832,488745,0,0,-0.078707,0.132378,10.073924,-0.539862,1.483542,-2.192655,-3.477111,31.025461,-42.838348,-1332.000000,1907.000000,-2931.000000,89.133525,179.948615,-35.423127,0.213791,-0.216440,0.678760,0.668380,1341.817749,86121.531250,0.444105,1341.938232,0.37646528.125000,30.399569,0,202
101,490911,490770,0,0,-0.083283,0.127061,10.079900,-0.142177,1.877883,-2.901253,-3.519888,31.157045,-42.341419,-1339.000000,1930.000000,-2897.000000,89.130929,179.996890,-34.482534,0.208007,-0.211149,0.680441,0.670186,1341.748535,86123.570312,-0.014464,1341.938232,0.30725128.125000,30.427378,0,202
101,493045,492915,0,0,-0.073915,0.141502,10.080207,0.145900,1.421479,-2.368283,-3.281562,30.945366,-42.092957,-1300.000000,1893.000000,-2880.000000,89.093295,179.905147,-34.936701,0.211135,-0.213377,0.679987,0.668961,1341.814209,86121.820312,0.033926,1341.938232,0.37292528.125000,30.450552,0,202
101,495124,495009,0,0,-0.069317,0.121943,10.081282,-1.027708,1.483606,3.278056,-3.678771,31.179928,-42.166035,-1365.000000,1934.000000,-2885.000000,89.203814,179.938793,-35.488830,0.214365,-0.216641,0.678244,0.668655,1341.771362,86122.890625,0.005000,1341.938232,0.33007828.125000,30.482994,0,202
101,497205,497096,0,0,-0.071529,0.117689,10.090363,-0.033002,0.945822,-4.303746,-3.440446,31.174210,-41.727562,-1326.000000,1933.000000,-2855.000000,89.207871,179.969870,-34.546246,0.208681,-0.211229,0.679923,0.670477,1341.812256,86124.429688,0.068600,1341.938232,0.37097228.125000,30.506166,0,202
101,499287,499203,0,0,-0.079643,0.130753,10.084920,-0.440197,1.742121,-2.240757,-3.825433,31.202814,-42.619118,-1389.000000,1938.000000,-2916.000000,89.129222,179.986290,-33.868784,0.204474,-0.207442,0.681591,0.671261,1341.797485,86123.046875,0.150847,1341.938232,0.35620128.250000,30.529341,0,202
101,501371,501249,0,0,-0.075977,0.126139,10.083000,-0.076833,2.149795,4.282858,-3.391559,31.054066,-42.092957,-1312.000000,1912.000000,-2880.000000,89.154295,179.966838,-34.143334,0.206243,-0.208916,0.680980,0.670882,1341.786011,86121.500000,-0.003979,1341.938232,0.34472728.250000,30.533976,0,202
101,503455,503370,0,0,-0.073722,0.137960,10.093980,0.557646,1.850202,-1.842902,-3.440446,31.036901,-41.508331,-1326.000000,1909.000000,-2840.000000,89.111914,179.932769,-33.640287,0.203423,-0.205800,0.682199,0.671468,1341.635864,86125.468750,-0.273011,1341.938232,0.19458028.250000,30.547880,0,202
101,505542,505399,0,0,-0.074932,0.123865,10.092160,-0.391259,1.331993,1.905153,-3.458779,30.956806,-41.391407,-1329.000000,1895.000000,-2832.000000,89.175162,179.971004,-34.313836,0.207254,-0.209915,0.680539,0.670707,1341.802734,86121.171875,0.194314,1341.938232,0.36145028.250000,30.594225,0,202
101,507673,507524,0,0,-0.085116,0.126169,10.075815,0.066523,2.017087,3.594887,-3.507666,31.162766,-42.166035,-1337.000000,1931.000000,-2885.000000,89.126203,179.999527,-34.796870,0.209820,-0.213039,0.679882,0.669590,1341.805054,86122.570312,-0.171662,1341.938232,0.36377028.375000,30.612764,0,202
101,509786,509694,0,0,-0.083128,0.123798,10.081502,0.242657,0.955180,-2.432107,-3.379337,31.185650,-41.786026,-1316.000000,1935.000000,-2859.000000,89.147001,-179.988558,-33.428271,0.201774,-0.204937,0.682235,0.672193,1341.741211,86124.062500,-0.129257,1341.938232,0.29992728.250000,30.649841,0,202
101,511841,511710,0,0,-0.079249,0.122141,10.081614,-0.158811,2.051600,2.720589,-3.287673,31.151323,-41.596024,-1301.000000,1929.000000,-2846.000000,89.163468,179.998598,-33.917995,0.204751,-0.207746,0.681279,0.671399,1341.948486,86121.523438,0.001181,1341.983032,0.50720228.375000,30.668379,0,202
101,513899,513750,0,0,-0.087544,0.120053,10.091493,-0.293606,1.392324,-2.434361,-3.471001,31.242861,-41.917568,-1331.000000,1945.000000,-2868.000000,89.152397,-179.973572,-34.901580,0.210321,-0.213769,0.679485,0.669603,1341.755249,86125.070312,-0.319280,1341.983032,0.31396528.375000,30.677649,0,202
101,515957,515830,0,0,-0.078415,0.115336,10.088643,-0.931667,1.791966,2.647932,-3.342672,31.248583,-41.391407,-1310.000000,1946.000000,-2832.000000,89.199976,179.984009,-36.244583,0.218496,-0.221380,0.676736,0.667291,1341.849854,86122.148438,0.205727,1341.983032,0.40856928.500000,30.723993,0,202
101,518017,517933,0,0,-0.082765,0.111246,10.088222,-0.297969,2.114170,3.754994,-3.416002,30.939644,-41.800644,-1322.000000,1892.000000,-2817.000000,89.196841,-179.960048,-34.378828,0.207265,-0.210666,0.680168,0.670844,1341.852051,86122.453125,-0.013152,1341.983032,0.41076728.375000,30.742531,0,202
101,520097,519947,0,0,-0.090522,0.120672,10.075793,0.661505,1.510934,1.970805,-3.458779,31.231417,-41.435253,-1329.000000,1943.000000,-2835.000000,89.133306,-179.969406,-35.084291,0.211328,-0.214912,0.679247,0.669162,1341.891113,86122.351562,0.054876,1341.983032,0.44982928.500000,30.751801,0,202
101,522159,522043,0,0,-0.076157,0.128062,10.097279,0.737186,0.821829,-4.199939,-3.257119,30.933922,-41.508331,-1296.000000,1891.000000,-2840.000000,89.145792,179.956770,-34.264996,0.206999,-0.209595,0.680826,0.670594,1341.874390,86120.687500,0.015372,1341.983032,0.43310528.500000,30.793510,0,202
101,524225,524124,0,0,-0.091758,0.125254,10.090034,0.650789,1.314888,-2.848835,-3.574886,31.105555,-41.902954,-1348.000000,1921.000000,-2867.000000,89.105869,-179.964147,-34.389217,0.207183,-0.210868,0.680689,0.670278,1341.955444,86120.476562,0.305941,1341.983032,0.51416028.500000,30.812048,0,202
