Mach,CD Power-On
4.70,0.595820648165411
4.71,0.595013186874586
4.72,0.594208135683149
4.73,0.593405478109694
4.74,0.592605205412977
4.75,0.591807292431986
4.76,0.591011715414385
4.77,0.590218483004712
4.78,0.58942754341028
4.79,0.588638918260595
4.80,0.587852551363857
4.81,0.587068457466327
4.82,0.586286609252249
4.83,0.585506981664911
4.84,0.584729568344884
4.85,0.583954342272041
4.86,0.583181298203812
4.87,0.582410428915942
4.88,0.581641699443233
4.89,0.58087507614379
4.90,0.58011057798741
4.91,0.57934819029843
4.92,0.578587860778883
4.93,0.577829601857986
4.94,0.577073409467001
4.95,0.576319240562879
4.96,0.575567072181838
4.97,0.574816903535672
4.98,0.57406872056073
4.99,0.573322504504059
5.00,0.572578236444624
5.01,0.571835909492898
5.02,0.571095488777725
5.03,0.570356973932472
5.04,0.56962036713438
5.05,0.56888560476337
5.06,0.568152699131317
5.07,0.567421636166758
5.08,0.566692398523694
5.09,0.565964967780406
5.10,0.565239302216729
5.11,0.564515439160846
5.12,0.56379333508252
5.13,0.563072974229158
5.14,0.562354337195896
5.15,0.561637387526507
5.16,0.560922158124572
5.17,0.560208603906083
5.18,0.559496711545788
5.19,0.558786482645723
5.20,0.558077869131628
5.21,0.557370870162388
5.22,0.556665488088158
5.23,0.55596168082839
5.24,0.555259456166821
5.25,0.554558777726058
5.26,0.553859647929686
5.27,0.553162043604878
5.28,0.552465936321569
5.29,0.551771334830239
5.30,0.551078199845836
5.31,0.550386526181061
5.32,0.549696325281636
5.33,0.549007531406631
5.34,0.548320177982238
5.35,0.547634217808282
5.36,0.546949633946578
5.37,0.546266428310177
5.38,0.545584573399734
5.39,0.544904057485777
5.40,0.544224880999071
5.41,0.543547012267726
5.42,0.542870429448234
5.43,0.54219512978794
5.44,0.541521118084061
5.45,0.540848333042578
5.46,0.540176786045375
5.47,0.539506458906031
5.48,0.538837339786084
5.49,0.538169419632031
5.50,0.537502665652065
5.51,0.536837084830896
5.52,0.536172639391951
5.53,0.535509315512326
5.54,0.534847128002229
5.55,0.534186042359378
5.56,0.533526023890105
5.57,0.532867094595795
5.58,0.532209224485184
5.59,0.531552378230139
5.60,0.530896580378792
5.61,0.5302417824371
5.62,0.529587994518132
5.63,0.528935180623872
5.64,0.528283333949186
5.65,0.527632454217659
5.66,0.52698249030802
5.67,0.52633347396296
5.68,0.525685357490358
5.69,0.525038157180575
5.70,0.524391797650748
5.71,0.523746345115124
5.72,0.523101743121554
5.73,0.522457959249173
5.74,0.521815009012568
5.75,0.521172856861672
5.76,0.520531510138859
5.77,0.519890929850869
5.78,0.51925113696589
5.79,0.518612094441063
5.80,0.517973786804825
5.81,0.517336192841847
5.82,0.516699326419653
5.83,0.516063132456228
5.84,0.515427638358749
5.85,0.514792787077448
5.86,0.514158615969317
5.87,0.513525071443791
5.88,0.51289214923322
5.89,0.512259833085185
5.90,0.511628120762477
5.91,0.510996986962795
5.92,0.51036640863975
5.93,0.509736400475845
5.94,0.509106927266869
5.95,0.508477975844087
5.96,0.507849535222376
5.97,0.507221596150202
5.98,0.506594135469402
5.99,0.505967153047198
6.00,0.505340611062351
6.01,0.504745677049489
6.02,0.504187145449466
6.03,0.503629833623101
6.04,0.503073707263512
6.05,0.502518802484368
6.06,0.501965074233472
6.07,0.501412550589703
6.08,0.500861204513178
6.09,0.500311055049316
6.10,0.49976207532943
6.11,0.499214275366787
6.12,0.498667638382053
6.13,0.498122169890028
6.14,0.497577859088575
6.15,0.4970347090294
6.16,0.496492718143248
6.17,0.49595188098768
6.18,0.495412184136271
6.19,0.494873623594735
6.20,0.494336197965903
6.21,0.493799919089636
6.22,0.493264767357617
6.23,0.492730735964619
6.24,0.492197833223258
6.25,0.491666035498721
6.26,0.491135357967515
6.27,0.490605795930065
6.28,0.490077337780863
6.29,0.489549979847947
6.30,0.489023727392842
6.31,0.488498557138762
6.32,0.487974485911388
6.33,0.487451498619397
6.34,0.486929603069926
6.35,0.486408776404403
6.36,0.485889033615195
6.37,0.485370350693133
6.38,0.484852746170254
6.39,0.48433619548842
6.40,0.483820724003781
6.41,0.483306290467102
6.42,0.482792919685321
6.43,0.482280588910072
6.44,0.481769323308824
6.45,0.481259082924716
6.46,0.480749889832584
6.47,0.480241733979254
6.48,0.479734601113743
6.49,0.479228506253585
6.50,0.478723418719899
6.51,0.478219372279499
6.52,0.477716336394722
6.53,0.477214306796275
6.54,0.476713298277463
6.55,0.476213290429434
6.56,0.475714286988508
6.57,0.475216278730233
6.58,0.474719277202015
6.59,0.474223263318877
6.60,0.473728233834772
6.61,0.473234192414489
6.62,0.472741137815494
6.63,0.472249065951098
6.64,0.471757973343596
6.65,0.471267840459065
6.66,0.470778680431915
6.67,0.47029049050205
6.68,0.46980326702512
6.69,0.469316990836212
6.70,0.4688316926369
6.71,0.468347325328664
6.72,0.467863912245319
6.73,0.46738145027716
6.74,0.466899927840637
6.75,0.46641934246724
6.76,0.465939707922068
6.77,0.465460993383253
6.78,0.464983216175494
6.79,0.464506362854316
6.80,0.464030440311674
6.81,0.463555435223022
6.82,0.463081345022187
6.83,0.462608166715816
6.84,0.462135899007744
6.85,0.461664545210773
6.86,0.461194103365627
6.87,0.460724554443901
6.88,0.460255901718262
6.89,0.459788153182905
6.90,0.459321286915347
6.91,0.458855327988255
6.92,0.458390244750169
6.93,0.457926045142457
6.94,0.457462735359393
6.95,0.457000301622013
6.96,0.456538734135474
6.97,0.456078046975503
6.98,0.455618228395773
6.99,0.455159267703439
7.00,0.454716428949401
7.01,0.454306131521884
7.02,0.453896930567924
7.03,0.453488815314428
7.04,0.453081782155389
7.05,0.452675838227638
7.06,0.452270970789763
7.07,0.451867169414656
7.08,0.451464448042419
7.09,0.451062777391168
7.10,0.450662190377068
7.11,0.450262646390873
7.12,0.449864165167102
7.13,0.449466720666783
7.14,0.449070333607837
7.15,0.448674969088415
7.16,0.448280672229279
7.17,0.447887396163958
7.18,0.447495143715355
7.19,0.447103925758383
7.20,0.446713735253624
7.21,0.446324562612564
7.22,0.445936396883048
7.23,0.445549260831476
7.24,0.445163116727261
7.25,0.444777979234243
7.26,0.44439384760219
7.27,0.444010708713592
7.28,0.443628575807557
7.29,0.4432474133844
7.30,0.442867247923683
7.31,0.442488063103811
7.32,0.44210985760332
7.33,0.4417326296395
7.34,0.441356368099479
7.35,0.440981086369163
7.36,0.440606757074353
7.37,0.440233396678614
7.38,0.439861000946617
7.39,0.439489549429864
7.40,0.439119055884897
7.41,0.43874950471505
7.42,0.438380897675557
7.43,0.438013233466795
7.44,0.437646501621447
7.45,0.437280717832212
7.46,0.436915861848097
7.47,0.436551920341575
7.48,0.436188910956546
7.49,0.435823940345463
7.50,0.435458354170104
7.51,0.43507382583964
7.52,0.434690315911886
7.53,0.434307830474441
7.54,0.433926366812696
7.55,0.433545912081693
7.56,0.433166455787609
7.57,0.432788020751756
7.58,0.432410585378323
7.59,0.432034133603163
7.60,0.431658691566252
7.61,0.431284235405024
7.62,0.430910769382963
7.63,0.430538281524275
7.64,0.43016676849078
7.65,0.429796238294209
7.66,0.429426677654061
7.67,0.429058085970109
7.68,0.428690463737349
7.69,0.428323798739574
7.70,0.427958081476687
7.71,0.427593329341042
7.72,0.427229523222208
7.73,0.42686666708253
7.74,0.426504761867307
7.75,0.426143785143556
7.76,0.425783749694736
7.77,0.425424647709216
7.78,0.42506648295833
7.79,0.424709228765205
7.80,0.42435291480888
7.81,0.423997505386272
7.82,0.423643022244661
7.83,0.423289448734565
7.84,0.422936796591303
7.85,0.42258503929877
7.86,0.422234182297353
7.87,0.421884222545196
7.88,0.421535177203708
7.89,0.421187013299443
7.90,0.420839731206313
7.91,0.420493344618124
7.92,0.420147845120851
7.93,0.419803226476823
7.94,0.419459475166479
7.95,0.419116605108829
7.96,0.418774613739174
7.97,0.418433477927049
7.98,0.418093214230469
7.99,0.417753814456382
8.00,0.417415258378504
8.01,0.417077573566826
8.02,0.416740723938723
8.03,0.416404742038054
8.04,0.416069589831202
8.05,0.41573529085061
8.06,0.41540182811127
8.07,0.415069213134252
8.08,0.414737418173654
8.09,0.41440646631677
8.10,0.414076328126348
8.11,0.413747025169607
8.12,0.413418535905538
8.13,0.413090877520448
8.14,0.412764035879458
8.15,0.412438000856418
8.16,0.412112799830368
8.17,0.411788382219108
8.18,0.411464762403011
8.19,0.411141972609202
8.20,0.410819966436368
8.21,0.410498745329889
8.22,0.410178344390118
8.23,0.409858724337413
8.24,0.409539881122914
8.25,0.409221832545584
8.26,0.408904568949343
8.27,0.40858807477101
8.28,0.408272361479081
8.29,0.407957433689996
8.30,0.407643271564991
8.31,0.407329885192051
8.32,0.407017256242218
8.33,0.406705398032374
8.34,0.406394288516489
8.35,0.406083952655392
8.36,0.405774359498013
8.37,0.405465539019768
8.38,0.40515744947433
8.39,0.404850125693659
8.40,0.40454353691867
8.41,0.404237683237502
8.42,0.403932580665719
8.43,0.403628218068259
8.44,0.403324592823211
8.45,0.403021683259281
8.46,0.402719519712854
8.47,0.402418087107857
8.48,0.40211736537578
8.49,0.401817382192962
8.50,0.401518116137401
8.51,0.401219554372867
8.52,0.400921715990212
8.53,0.400624598167807
8.54,0.400328190653752
8.55,0.400032491108956
8.56,0.399737477301052
8.57,0.399443186247166
8.58,0.39914958916806
8.59,0.398856700413853
8.60,0.398564502035884
8.61,0.398272998496297
8.62,0.397982181762805
8.63,0.397692059831046
8.64,0.397402616717022
8.65,0.397113865138894
8.66,0.396825800675034
8.67,0.396538413247276
8.68,0.396251709765738
8.69,0.395965660682025
8.70,0.395680311053251
8.71,0.395395622496312
8.72,0.395111592075488
8.73,0.394828236148399
8.74,0.394545546048327
8.75,0.394263528026262
8.76,0.393982151580464
8.77,0.393701434894722
8.78,0.393421385309635
8.79,0.393141973420663
8.80,0.39286322414717
8.81,0.392585119190586
8.82,0.392307664767018
8.83,0.392030859339664
8.84,0.391754684151778
8.85,0.39147915386847
8.86,0.391204269497093
8.87,0.390930007672055
8.88,0.390656396727513
8.89,0.390383407244491
8.90,0.390111054489163
8.91,0.389839320673647
8.92,0.389568231413785
8.93,0.389297736739886
8.94,0.389027883114825
8.95,0.388758640478923
8.96,0.388490017885967
8.97,0.388222012602094
8.98,0.387954641101824
8.99,0.387687847150145
9.00,0.387421674907019
9.01,0.38715611447778
9.02,0.386891164360917
9.03,0.386626822422442
9.04,0.386363058508141
9.05,0.386099899356034
9.06,0.385837353866898
9.07,0.385575401227229
9.08,0.385314031050217
9.09,0.385053268713942
9.10,0.384793085842784
9.11,0.384533498262788
9.12,0.384274488036436
9.13,0.384016070016104
9.14,0.383758234732713
9.15,0.383500980677942
9.16,0.383244296429159
9.17,0.38298818164941
9.18,0.382732671821066
9.19,0.382477717488631
9.20,0.382223327420792
9.21,0.38196952900681
9.22,0.381716282016866
9.23,0.381463596065944
9.24,0.38121148861377
9.25,0.380959937366032
9.26,0.380708940930676
9.27,0.38045850004976
9.28,0.380208631139092
9.29,0.379959313947903
9.30,0.379710557127604
9.31,0.37946233941492
9.32,0.379214678172695
9.33,0.378967564485406
9.34,0.378720993568815
9.35,0.378474959673794
9.36,0.37822949478971
9.37,0.377984551020201
9.38,0.37774014905691
9.39,0.377496284516116
9.40,0.377252965730233
9.41,0.377010173124988
9.42,0.376767924655076
9.43,0.376526190910304
9.44,0.376284996700796
9.45,0.37604433315826
9.46,0.375804191093378
9.47,0.375564573663506
9.48,0.375325476665768
9.49,0.375086903204857
9.50,0.374848853638739
9.51,0.374611317237162
9.52,0.37437430367857
9.53,0.374137790331717
9.54,0.373901814148089
9.55,0.373666327796781
9.56,0.373431368369091
9.57,0.373196904050494
9.58,0.372962944881771
9.59,0.372729507283451
9.60,0.372496572807201
9.61,0.372264128172357
9.62,0.372032184263207
9.63,0.371800748807938
9.64,0.371569809619362
9.65,0.37133936577972
9.66,0.371109417643592
9.67,0.370879953469671
9.68,0.370651000823279
9.69,0.370422511502636
9.70,0.370194520516607
9.71,0.369967027737894
9.72,0.369740014751084
9.73,0.369513487507535
9.74,0.369287444975954
9.75,0.369061868934428
9.76,0.368836784215613
9.77,0.368612181655339
9.78,0.368388060206458
9.79,0.368164399745656
9.80,0.367941217073489
9.81,0.367718513074825
9.82,0.36749627261975
9.83,0.367274501783158
9.84,0.36705321216749
9.85,0.366832368000821
9.86,0.366612003828859
9.87,0.366392101772433
9.88,0.366172659664324
9.89,0.365953685421512
9.90,0.365735168897818
9.91,0.365517110296815
9.92,0.365299506156549
9.93,0.365082357831958
9.94,0.364865670725388
9.95,0.364649428196897
9.96,0.364433636030159
9.97,0.364218304173161
9.98,0.364003421657908
9.99,0.363788968439913
10.00,0.363574990014434
10.01,0.363491763473322
10.02,0.363401261958312
10.03,0.363310950879158
10.04,0.36322081718165
10.05,0.363130881910869
10.06,0.363041125939152
10.07,0.362951555738588
10.08,0.362862166263784
10.09,0.36277296954868
10.10,0.362683944415204
10.11,0.362595114994533
10.12,0.362506459519583
10.13,0.362417991244636
10.14,0.362329708809322
10.15,0.362241592014735
10.16,0.362153661582714
10.17,0.36206590623603
10.18,0.361978335618174
10.19,0.361890939534085
10.20,0.361803734946741
10.21,0.361716688093574
10.22,0.361629832162415
10.23,0.36154314956425
10.24,0.361456633929128
10.25,0.361370298361247
10.26,0.361284135397909
10.27,0.361198144771406
10.28,0.361112344337752
10.29,0.361026707491076
10.30,0.360941234183616
10.31,0.360855939312111
10.32,0.360770815424588
10.33,0.360685865045812
10.34,0.360601082274357
10.35,0.360516470703065
10.36,0.360432027992194
10.37,0.360347747043644
10.38,0.360263654358947
10.39,0.360179718971906
10.40,0.36009594543277
10.41,0.360012340469808
10.42,0.359928911918035
10.43,0.35984563256816
10.44,0.359762523025341
10.45,0.359679589015347
10.46,0.359596812452501
10.47,0.359514202926419
10.48,0.359431761268318
10.49,0.359349483144909
10.50,0.359267354465685
10.51,0.359185382912356
10.52,0.359103594034154
10.53,0.359021953902883
10.54,0.358940487011758
10.55,0.358859165242433
10.56,0.358778008352594
10.57,0.358697007100712
10.58,0.358616171246079
10.59,0.358535488468519
10.60,0.358454969609178
10.61,0.358374596509977
10.62,0.358294392518059
10.63,0.358214335973805
10.64,0.358134440118866
10.65,0.35805470589277
10.66,0.357975118527544
10.67,0.357895690030205
10.68,0.357816413541395
10.69,0.357737290909403
10.70,0.357658318742519
10.71,0.357579508890568
10.72,0.357500846742668
10.73,0.357422328819844
10.74,0.357343962525216
10.75,0.357265754212964
10.76,0.357187696050151
10.77,0.357109791173744
10.78,0.357032032645351
10.79,0.35695441559111
10.80,0.356876956707172
10.81,0.356799656850919
10.82,0.356722477880422
10.83,0.356645466413792
10.84,0.356568609782397
10.85,0.356491886810564
10.86,0.356415310762929
10.87,0.356338879856785
10.88,0.356262588494847
10.89,0.356186445887562
10.90,0.356110458734773
10.91,0.356034607396927
10.92,0.355958904659107
10.93,0.355883337307081
10.94,0.355807917127321
10.95,0.355732643906988
10.96,0.355657512763621
10.97,0.355582520814723
10.98,0.355507665190864
10.99,0.355432960976853
11.00,0.355358386361906
11.01,0.355283962715615
11.02,0.355209673535078
11.03,0.355135519612974
11.04,0.355061520742667
11.05,0.354987644718141
11.06,0.354913914334084
11.07,0.354840316385813
11.08,0.35476686266932
11.09,0.354693542981232
11.10,0.354620353368827
11.11,0.354547309118873
11.12,0.354474404438542
11.13,0.354401625821144
11.14,0.354328986430504
11.15,0.354256486759317
11.16,0.354184111769302
11.17,0.354111883101824
11.18,0.354039776719855
11.19,0.353967814266014
11.20,0.353895976704533
11.21,0.353824270759518
11.22,0.353752698235948
11.23,0.353681262966006
11.24,0.353609954691915
11.25,0.353538783262933
11.26,0.353467736465718
11.27,0.353396828107645
11.28,0.353326040072677
11.29,0.353255392009651
11.30,0.353184873808747
11.31,0.35311447436074
11.32,0.353044206396506
11.33,0.352974066727764
11.34,0.35290405416682
11.35,0.352834171526572
11.36,0.352764422508876
11.37,0.352694787220859
11.38,0.352625286215511
11.39,0.352555911325712
11.40,0.35248666932891
11.41,0.352417541365575
11.42,0.352348543855758
11.43,0.352279672770253
11.44,0.352210925927229
11.45,0.352142305145423
11.46,0.35207380032438
11.47,0.352005429123466
11.48,0.351937173523594
11.49,0.351869040265492
11.50,0.351801036915485
11.51,0.351733150796012
11.52,0.351665395209299
11.53,0.35159774559934
11.54,0.351530224149097
11.55,0.351462820263418
11.56,0.351395543166694
11.57,0.35132838797962
11.58,0.351261352528163
11.59,0.351194438638828
11.60,0.351127636218901
11.61,0.351060956015703
11.62,0.350994402777084
11.63,0.350927951572411
