Mach,CD Power-On
7.38,0.173839393294307
7.39,0.17365922084835
7.40,0.173479469290366
7.41,0.173300144367114
7.42,0.173121227668026
7.43,0.172942750944779
7.44,0.172764669782545
7.45,0.172587017483707
7.46,0.172409792277297
7.47,0.172232963494714
7.48,0.172056540029537
7.49,0.171880555159946
7.50,0.171704975145124
7.51,0.171505113086086
7.52,0.171304879819191
7.53,0.171100854173349
7.54,0.170897382944521
7.55,0.17069444543288
7.56,0.170492039251617
7.57,0.170290175677274
7.58,0.170088853824643
7.59,0.169888069842216
7.60,0.169687805995617
7.61,0.169488079762002
7.62,0.169288890278282
7.63,0.169090206173111
7.64,0.168892057091279
7.65,0.168694443638046
7.66,0.168497331512294
7.67,0.168300741183011
7.68,0.168104674700588
7.69,0.167909116200289
7.70,0.167714067733672
7.71,0.167519539108455
7.72,0.167325517381253
7.73,0.167132003146642
7.74,0.166939004793411
7.75,0.16674650017122
7.76,0.166554489870799
7.77,0.166362992959433
7.78,0.166171988705771
7.79,0.165981474869882
7.80,0.165791473357167
7.81,0.165601949960603
7.82,0.165412915923395
7.83,0.165224379689952
7.84,0.165036331181522
7.85,0.164848768194878
7.86,0.164661679266378
7.87,0.164475086293176
7.88,0.16428896577054
7.89,0.164103328933552
7.90,0.163918162949251
7.91,0.163733479050504
7.92,0.163549264416267
7.93,0.163365530277207
7.94,0.163182251809913
7.95,0.162999453614958
7.96,0.162817121537009
7.97,0.162635254798627
7.98,0.162453852624727
7.99,0.162272906257228
8.00,0.162092421563674
8.01,0.161912400447149
8.02,0.161732830144984
8.03,0.161553732537206
8.04,0.161375073553031
8.05,0.161196864410697
8.06,0.161019113690015
8.07,0.16084181128767
8.08,0.160664952520711
8.09,0.160488544482703
8.10,0.160312578583775
8.11,0.160137056693512
8.12,0.159961969997868
8.13,0.159787325815398
8.14,0.159613123408303
8.15,0.159439362041052
8.16,0.159266043542911
8.17,0.159093132628247
8.18,0.158920668657793
8.19,0.158748637234939
8.20,0.158577040645911
8.21,0.158405848739198
8.22,0.158235105958962
8.23,0.158064777071234
8.24,0.157894872020642
8.25,0.157725390094237
8.26,0.157556333081201
8.27,0.157387684607253
8.28,0.157219459619608
8.29,0.157051654914295
8.30,0.156884259129657
8.31,0.15671728469529
8.32,0.156550715308916
8.33,0.156384555208209
8.34,0.156218801230597
8.35,0.156053463344973
8.36,0.155888519542963
8.37,0.155723992891259
8.38,0.155559858940339
8.39,0.15539613832755
8.40,0.155232819712976
8.41,0.155069881099048
8.42,0.154907364449095
8.43,0.154745228848867
8.44,0.154583492536149
8.45,0.154422141794502
8.46,0.154261193777917
8.47,0.154100629999828
8.48,0.153940462844035
8.49,0.153780683354103
8.50,0.153621288495349
8.51,0.153462277610912
8.52,0.153303650046019
8.53,0.153145415807746
8.54,0.152987555262266
8.55,0.152830076073267
8.56,0.152672975268865
8.57,0.152516256860855
8.58,0.152359898870711
8.59,0.152203949322778
8.60,0.15204834824327
8.61,0.151893133022607
8.62,0.15173826498887
8.63,0.151583794505279
8.64,0.151429678302348
8.65,0.151275939347994
8.66,0.151122561797629
8.67,0.150969560234619
8.68,0.15081691044052
8.69,0.150664622454815
8.70,0.150512716978776
8.71,0.150361153001746
8.72,0.150209957393662
8.73,0.150059112707101
8.74,0.149908626746486
8.75,0.149758498903283
8.76,0.149608728570884
8.77,0.149459293825026
8.78,0.149310238910931
8.79,0.149161526825712
8.80,0.149013150723155
8.81,0.148865129117104
8.82,0.148717461412476
8.83,0.1485701470161
8.84,0.148423166195595
8.85,0.148276535319129
8.86,0.148130247491451
8.87,0.147984289288621
8.88,0.147838681446491
8.89,0.147693423383157
8.90,0.147548493198989
8.91,0.147403903119563
8.92,0.147259661074618
8.93,0.14711573237601
8.94,0.146972152703872
8.95,0.146828898028669
8.96,0.146685980561033
8.97,0.146543384829552
8.98,0.14640113582334
8.99,0.146259207433922
9.00,0.146117603315355
9.01,0.145976331457226
9.02,0.145835391301383
9.03,0.145694773718329
9.04,0.145554463315634
9.05,0.145414482951424
9.06,0.145274834147354
9.07,0.145135492952549
9.08,0.144996480139086
9.09,0.144857795161205
9.10,0.144719405495478
9.11,0.144581355288557
9.12,0.144443607916444
9.13,0.14430616693527
9.14,0.144169051077821
9.15,0.14403224914893
9.16,0.143895749955142
9.17,0.143759563624307
9.18,0.143623691644414
9.19,0.143488129445971
9.20,0.143352859214566
9.21,0.143217910386213
9.22,0.143083261117826
9.23,0.142948921547401
9.24,0.142814891154792
9.25,0.142681148101916
9.26,0.142547704514837
9.27,0.142414566567643
9.28,0.142281748368493
9.29,0.142149204783237
