Mach,CD Power-Off
3.80,1.23898259410889
3.81,1.23671232054008
3.82,1.23445347022849
3.83,1.23220587783784
3.84,1.22996951583387
3.85,1.22774427401964
3.86,1.22553011054989
3.87,1.22332686182091
3.88,1.22113452738955
3.89,1.21895296372127
3.90,1.21678212106212
3.91,1.21462191321105
3.92,1.21247228895579
3.93,1.2103331348665
3.94,1.20820437433653
3.95,1.20608594778971
3.96,1.20397777259526
3.97,1.20187975575166
3.98,1.19979184756622
3.99,1.19771399492238
4.00,1.19564602893823
4.01,1.19358799735699
4.02,1.19153976653169
4.03,1.18950125281733
4.04,1.18747239805736
4.05,1.18545316968016
4.06,1.18344343995866
4.07,1.18144316705036
4.08,1.17945228850405
4.09,1.17747073947678
4.10,1.17549840099887
4.11,1.17353529266782
4.12,1.1715812836236
4.13,1.16963632430701
4.14,1.16770036028414
4.15,1.16577333274133
4.16,1.16385518181532
4.17,1.16194577683651
4.18,1.16004514067318
4.19,1.15815316478746
4.20,1.1562697986915
4.21,1.15439497023055
4.22,1.15252862688213
4.23,1.1506707124926
4.24,1.1488211724842
4.25,1.14697998013663
4.26,1.14514697420256
4.27,1.14332217268754
4.28,1.14150550170502
4.29,1.13969690581374
4.30,1.13789635092041
4.31,1.13610368300652
4.32,1.13431898680102
4.33,1.13254210129929
4.34,1.13077304820964
4.35,1.12901171009473
4.36,1.12725802437324
4.37,1.12551200493174
4.38,1.12377353385457
4.39,1.12204259014717
4.40,1.12031909262458
4.41,1.11860307287366
4.42,1.11689436197889
4.43,1.11519293877886
4.44,1.11349880851593
4.45,1.11181188253136
4.46,1.11013209631082
4.47,1.10845943449118
4.48,1.10679384372313
4.49,1.10513523720552
4.50,1.10348355701162
4.51,1.10183880450227
4.52,1.10020089730928
4.53,1.09856982827661
4.54,1.09694549332279
4.55,1.0953278959662
4.56,1.09371694824087
4.57,1.0921126152395
4.58,1.0905148646697
4.59,1.08892362047189
4.60,1.08733889419603
4.61,1.08576056705378
4.62,1.08418863113682
4.63,1.08262302466501
4.64,1.08106375195724
4.65,1.07951070360664
4.66,1.07796387275836
4.67,1.07642317772138
4.68,1.07488864698979
4.69,1.07336018047455
4.70,1.07183774380865
4.71,1.0703212743476
4.72,1.06881076207333
4.73,1.06730614482466
4.74,1.06580741252481
4.75,1.06431450368486
4.76,1.06282733211301
4.77,1.06134593395962
4.78,1.05987021750966
4.79,1.05840016681225
4.80,1.05693572132647
4.81,1.05547685973285
4.82,1.05402351436264
4.83,1.05257567014817
4.84,1.0511332825619
4.85,1.04969630553478
4.86,1.04826469320899
4.87,1.04683844359753
4.88,1.04541748273607
4.89,1.04400173401291
4.90,1.0425912455766
4.91,1.04118595911162
4.92,1.03978577635872
4.93,1.0383906963333
4.94,1.03700072521216
4.95,1.03561576918994
4.96,1.03423579307154
4.97,1.03286076025852
4.98,1.03149067323311
4.99,1.03012545526263
5.00,1.02876508759794
5.01,1.02740954535758
5.02,1.02605875436518
5.03,1.02471271026057
5.04,1.02337141313554
5.05,1.02203473666887
5.06,1.02070269919104
5.07,1.01937528127791
5.08,1.01805241324908
5.09,1.01673407665907
5.10,1.01542021227179
5.11,1.01411082265344
5.12,1.01280588657423
5.13,1.01150533288953
5.14,1.01020912625918
5.15,1.00891722653223
5.16,1.00762965058586
5.17,1.00634632680143
5.18,1.00506722306177
5.19,1.00379232450267
5.20,1.00252156803332
5.21,1.00125496297627
5.22,0.999992439759174
5.23,0.99873398039474
5.24,0.99747955343367
5.25,0.996229137898141
5.26,0.994982689563119
5.27,0.993740172378184
5.28,0.992501560692817
5.29,0.991266828970687
5.30,0.990035923559028
5.31,0.988808824688353
5.32,0.987585541778314
5.33,0.986365974722958
5.34,0.985150154046111
5.35,0.983938031638714
5.36,0.98272954488756
5.37,0.981524685293632
5.38,0.980323435033464
5.39,0.979125750272402
5.40,0.977931619028781
5.41,0.976740987471356
5.42,0.975553826777603
5.43,0.974370140141387
5.44,0.973189895745326
5.45,0.972012999698985
5.46,0.970839491785902
5.47,0.969669312003061
5.48,0.968502442644904
5.49,0.967338866068549
5.50,0.966178507836072
5.51,0.965021414884536
5.52,0.963867492239103
5.53,0.962716740894813
5.54,0.961569135628657
5.55,0.960424639164588
5.56,0.959283221400341
5.57,0.95814484011066
5.58,0.957009521330881
5.59,0.955877203018638
5.60,0.954747857083519
5.61,0.953621448941459
5.62,0.952497959763002
5.63,0.951377374900705
5.64,0.950259636576781
5.65,0.949144776677422
5.66,0.948032676556506
5.67,0.946923410045796
5.68,0.945816888406738
5.69,0.944713130155687
5.70,0.943612025387123
5.71,0.94251365627854
5.72,0.941417936622896
5.73,0.940324822915806
5.74,0.939234328793142
5.75,0.938146400462222
5.76,0.937061045976286
5.77,0.93597819174553
5.78,0.934897889623224
5.79,0.933820045386839
5.80,0.932744659841765
5.81,0.931671690221254
5.82,0.930601147488326
