Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
36.40063,S,32.05063,2.281806,0.004573686,0.7309756,0.001281649,0,5.370406,3.06284,0.00536779,30.39638,48.018,8.292529,-50.347365249163,-50.25115,-3.111127,2224.80099685559,2191.517,373.1273,80.08135,80.33749,80944.63,10994.73
36.50062,S,32.15061,2.276344,0.004665034,0.7327712,0.001306606,0,5.370406,3.024766,0.005391047,30.39638,48.02513,8.295884,-50.1200803189582,-50.02552,-3.077304,2219.80976355822,2186.504,372.818,80.06701,80.32362,81163.51,11032.03
36.6006,S,32.2506,2.270908,0.004735759,0.7345735,0.001327279,0,5.370406,2.987278,0.005395209,30.39638,48.03223,8.299223,-49.8963299996607,-49.8034,-3.043862,2214.84191111708,2181.514,372.5121,80.0526,80.30972,81381.88,11069.29
36.70058,S,32.35058,2.265497,0.004805638,0.7363827,0.001347955,0,5.370406,2.950364,0.005398258,30.39638,48.03928,8.302544,-49.6760106449745,-49.58468,-3.010904,2209.89646037566,2176.546,372.2096,80.03813,80.29576,81599.77,11106.53
36.80057,S,32.45056,2.260111,0.004913402,0.7381983,0.001377917,0,5.370406,2.914012,0.005436853,30.39638,48.04628,8.305839,-49.4590344375655,-49.36926,-2.978633,2204.97239006425,2171.599,371.9103,80.02365,80.28175,81817.15,11143.74
36.90055,S,32.55054,2.25475,0.004990093,0.7400209,0.001404168,0,5.370406,2.878216,0.005458905,30.39638,48.05324,8.309113,-49.2453821797871,-49.15714,-2.946736,2200.07166511609,2166.675,371.6142,80.00909,80.26768,82034.03,11180.91
37.00053,S,32.65053,2.249413,0.005062176,0.7418498,0.001423182,0,5.370406,2.842959,0.005451581,30.39638,48.06018,8.312376,-49.0349984426204,-48.94827,-2.915122,2195.1913368061,2161.771,371.3213,79.99448,80.25358,82250.43,11218.06
37.10052,S,32.75051,2.244101,0.005163797,0.7436854,0.001453128,0,5.370406,2.808235,0.005484737,30.39638,48.06705,8.315613,-48.8277577554694,-48.7425,-2.884202,2190.33237464468,2156.888,371.0315,79.97984,80.23941,82466.34,11255.18
37.2005,S,32.85049,2.238812,0.00525151,0.7455275,0.001478963,0,5.370406,2.774035,0.005500649,30.39638,48.07389,8.318831,-48.6236690323496,-48.53986,-2.853626,2185.49379445685,2152.025,370.7448,79.96513,80.2252,82681.76,11292.26
37.30048,S,32.95048,2.233546,0.005341805,0.7473764,0.001504074,0,5.370406,2.740342,0.00551243,30.39638,48.0807,8.322034,-48.4226160578272,-48.34023,-2.823457,2180.67557024492,2147.182,370.4611,79.95039,80.21093,82896.69,11329.33
37.40047,S,33.05046,2.228303,0.005432519,0.7492317,0.001531036,0,5.370406,2.707154,0.005529569,30.39638,48.08746,8.325217,-48.224581992233,-48.14359,-2.793752,2175.87773454827,2142.359,370.1805,79.93558,80.1966,83111.14,11366.36
37.50045,S,33.15044,2.223084,0.005515425,0.7510933,0.001555763,0,5.370406,2.674459,0.005537254,30.39638,48.09419,8.328382,-48.0295007636438,-47.94988,-2.764408,2171.09921797805,2137.555,369.9026,79.92072,80.18224,83325.12,11403.36
37.60043,S,33.25043,2.217885,0.00562832,0.7529616,0.001587729,0,5.370406,2.642247,0.005569124,30.39638,48.10087,8.331527,-47.8372934228309,-47.75901,-2.735618,2166.34110713906,2132.771,369.6279,79.90582,80.1678,83538.61,11440.34
37.70042,S,33.35041,2.21271,0.005723684,0.7548361,0.001615491,0,5.370406,2.610512,0.005584539,30.39638,48.10752,8.334658,-47.6479657757319,-47.571,-2.707139,2161.60132129267,2128.005,369.3558,79.89086,80.15332,83751.62,11477.29
37.8004,S,33.45039,2.207556,0.005814228,0.7567171,0.001642847,0,5.370406,2.579242,0.005597137,30.39638,48.11414,8.33777,-47.4614018789224,-47.38573,-2.679041,2156.88093123439,2123.258,369.0868,79.87585,80.13879,83964.16,11514.21
37.90038,S,33.55038,2.202424,0.005903863,0.7586045,0.001669654,0,5.370406,2.548431,0.005606537,30.39638,48.12071,8.340863,-47.2776009423487,-47.2032,-2.651313,2152.17985707644,2118.53,368.8204,79.86078,80.12421,84176.23,11551.11
38.00037,S,33.65036,2.197313,0.006016016,0.7604982,0.001703102,0,5.370406,2.51807,0.005636653,30.39638,48.12724,8.343937,-47.0964606070824,-47.0233,-2.624092,2147.4971579513,2113.82,368.5569,79.84567,80.10957,84387.83,11587.97
38.10035,S,33.75034,2.192222,0.006124888,0.7623984,0.001732866,0,5.370406,2.488148,0.005652889,30.39638,48.13375,8.346999,-46.917978802514,-46.84604,-2.597166,2142.830806724,2109.126,368.2959,79.83051,80.09488,84598.95,11624.82
38.20033,S,33.85033,2.18715,0.006226535,0.7643051,0.001763172,0,5.370406,2.458661,0.005669412,30.39638,48.14023,8.350047,-46.7420797938019,-46.67134,-2.570612,2138.18281576685,2104.45,368.0377,79.81529,80.08012,84809.59,11661.63
38.30032,S,33.95031,2.182101,0.006309818,0.7662178,0.001788296,0,5.370406,2.4296,0.005668051,30.39638,48.14667,8.35308,-46.568747077699,-46.49919,-2.544314,2133.55412663329,2099.793,367.782,79.8,80.06533,85019.79,11698.42
38.4003,S,34.05029,2.177071,0.006439634,0.7681369,0.001825977,0,5.370406,2.400955,0.005704965,30.39638,48.15306,8.356087,-46.3978885622008,-46.32948,-2.5186,2128.94180889857,2095.152,367.529,79.78471,80.05048,85229.52,11735.19
38.50028,S,34.15028,2.17206,0.006552478,0.7700623,0.00186018,0,5.370406,2.372724,0.005729129,30.39638,48.15942,8.35908,-46.2294973695975,-46.16222,-2.493165,2124.34584169021,2090.527,367.2785,79.76933,80.03556,85438.77,11771.93
38.60027,S,34.25026,2.167071,0.006646315,0.7719936,0.001887041,0,5.370406,2.344895,0.005729331,30.39638,48.16577,8.362068,-46.063539218663,-45.99738,-2.46793,2119.76916696546,2085.921,367.0305,79.75389,80.02061,85647.58,11808.65
38.70025,S,34.35024,2.1621,0.006752467,0.7739313,0.001919593,0,5.370406,2.317465,0.005745567,30.39638,48.17207,8.365033,-45.8999467190464,-45.83488,-2.44313,2115.20882757194,2081.331,366.7849,79.73842,80.00561,85855.91,11845.34
38.80023,S,34.45023,2.157149,0.006878983,0.775875,0.001956065,0,5.370406,2.290424,0.005771923,30.39638,48.17834,8.367981,-45.7386875327848,-45.67469,-2.418725,2110.66486229401,2076.757,366.542,79.7229,79.99054,86063.8,11882.01
38.90022,S,34.55021,2.152215,0.006998723,0.7778252,0.001992454,0,5.370406,2.263764,0.005796303,30.39638,48.18456,8.370911,-45.5796973152052,-45.51675,-2.394635,2106.13621167366,2072.198,366.3013,79.70731,79.97542,86271.22,11918.65
39.0002,S,34.65019,2.1473,0.007120334,0.7797816,0.002025985,0,5.370406,2.237479,0.0058108,30.39638,48.19077,8.373833,-45.4229631155007,-45.36105,-2.370806,2101.62294190617,2067.654,366.0632,79.69167,79.96024,86478.2,11955.27
39.10018,S,34.75018,2.142403,0.007227296,0.7817441,0.002058465,0,5.370406,2.211568,0.005820943,30.39638,48.19696,8.376743,-45.2684568002845,-45.20756,-2.347275,2097.12696675224,2063.127,365.8274,79.67597,79.945,86684.71,11991.86
39.20016,S,34.85016,2.137525,0.007347216,0.7837125,0.002093991,0,5.370406,2.186016,0.005838289,30.39638,48.2031,8.379635,-45.1161009697497,-45.0562,-2.324093,2092.64534084922,2058.614,365.5939,79.66022,79.92971,86890.77,12028.43
39.30015,S,34.95014,2.132664,0.007472904,0.7856873,0.002131762,0,5.370406,2.160825,0.005860345,30.39638,48.20921,8.382511,-44.9658947685455,-44.90697,-2.301247,2088.18101061015,2054.118,365.3627,79.64443,79.91437,87096.38,12064.98
39.40013,S,35.05013,2.127821,0.007608752,0.787668,0.002169613,0,5.370406,2.135983,0.005881003,30.39638,48.2153,8.385376,-44.8177858977665,-44.75982,-2.278694,2083.73004184827,2049.635,365.1338,79.62859,79.89896,87301.55,12101.51
39.50011,S,35.15011,2.122995,0.007726198,0.789655,0.002205576,0,5.370406,2.111484,0.005895051,30.39638,48.22135,8.388222,-44.6717323010886,-44.61471,-2.256395,2079.29537527644,2045.168,364.9071,79.61267,79.88351,87506.27,12138.01
39.6001,S,35.25009,2.118186,0.007851201,0.7916481,0.002242582,0,5.370406,2.087325,0.00591046,30.39638,48.22738,8.391061,-44.5277062731252,-44.47161,-2.234397,2074.87404971539,2040.714,364.6826,79.5967,79.868,87710.55,12174.49
39.70008,S,35.35007,2.113394,0.007985049,0.7936473,0.002283016,0,5.370406,2.063498,0.005933367,30.39638,48.23338,8.393882,-44.3856591710469,-44.33047,-2.212729,2070.4680606166,2036.275,364.4604,79.58069,79.85243,87914.38,12210.94
39.80006,S,35.45006,2.10862,0.008111285,0.795652,0.00231997,0,5.370406,2.040003,0.005945734,30.39638,48.23935,8.39669,-44.2456053899099,-44.19131,-2.191282,2066.07636991325,2031.85,364.2402,79.56461,79.83681,88117.76,12247.38
39.90005,S,35.55004,2.103859,0.008262227,0.7976638,0.002363967,0,5.370406,2.016825,0.005974558,30.39638,48.24529,8.399486,-44.1074425155674,-44.05402,-2.170209,2061.69804466853,2027.438,364.0223,79.54848,79.82111,88320.7,12283.79
40.00003,S,35.65002,2.099118,0.008392409,0.7996807,0.002402778,0,5.370406,1.993968,0.005988684,30.39638,48.2512,8.402268,-43.9712011299206,-43.91864,-2.149323,2057.33499702307,2023.041,363.8064,79.5323,79.80538,88523.2,12320.18
40.10001,S,35.75001,2.094392,0.008529329,0.8017039,0.002443136,0,5.370406,1.971423,0.006005228,30.39638,48.25709,8.40504,-43.8368159296316,-43.7851,-2.12872,2052.98528304869,2018.657,363.5926,79.51606,79.78959,88725.27,12356.55
40.2,S,35.84999,2.08968,0.008658053,0.8037335,0.002482607,0,5.370406,1.94918,0.006018173,30.39638,48.26295,8.407801,-43.7042546345653,-43.65337,-2.108355,2048.64885346433,2014.286,363.3806,79.49976,79.77374,88926.89,12392.9
40.29998,S,35.94997,2.084985,0.00881832,0.8057688,0.002529989,0,5.370406,1.927242,0.006048688,30.39638,48.26878,8.410541,-43.5734934063424,-43.52342,-2.088358,2044.32578689623,2009.928,363.1709,79.48341,79.75782,89128.08,12429.23
40.39996,S,36.04996,2.080306,0.008964404,0.8078101,0.002573515,0,5.370406,1.905599,0.006068281,30.39638,48.27458,8.413271,-43.4445035648067,-43.39523,-2.068551,2040.01605637113,2005.583,362.9633,79.467,79.74184,89328.83,12465.54
40.49995,S,36.14994,2.075641,0.009114925,0.8098576,0.002617929,0,5.370406,1.884247,0.00608841,30.39638,48.28036,8.415991,-43.3172581094061,-43.26877,-2.048998,2035.7186293067,2001.25,362.7575,79.45054,79.72581,89529.15,12501.82
40.59993,S,36.24992,2.070991,0.009264207,0.8119111,0.002661695,0,5.370406,1.863181,0.006105512,30.39638,48.28612,8.418701,-43.1917157860888,-43.144,-2.029674,2031.43453426304,1996.93,362.5538,79.43401,79.70972,89729.03,12538.09
40.69991,S,36.34991,2.066357,0.009405309,0.8139704,0.002703724,0,5.370406,1.842398,0.006117227,30.39638,48.29185,8.421401,-43.0678857345223,-43.02093,-2.010563,2027.16372154279,1992.623,362.3519,79.41742,79.69357,89928.49,12574.33
40.7999,S,36.44989,2.061737,0.009559544,0.8160357,0.002749569,0,5.370406,1.821893,0.006136146,30.39638,48.29755,8.424083,-42.9457010957254,-42.89949,-1.991733,2022.90522564519,1988.328,362.1519,79.40078,79.67737,90127.52,12610.56
40.89988,S,36.54987,2.057132,0.009715263,0.8181071,0.002796125,0,5.370406,1.801661,0.006155127,30.39638,48.30323,8.426756,-42.8251496532379,-42.77967,-1.973139,2018.65901922605,1984.045,361.9536,79.38409,79.6611,90326.12,12646.76
40.99986,S,36.64986,2.05254,0.00988491,0.8201845,0.002846496,0,5.370406,1.781695,0.006180875,30.39638,48.30889,8.429417,-42.7061829940336,-42.66142,-1.954817,2014.42314298379,1979.772,361.7571,79.36734,79.64478,90524.28,12682.95
41.09985,S,36.74984,2.047962,0.01004593,0.8222681,0.002895906,0,5.370406,1.761994,0.00620288,30.39638,48.31452,8.432068,-42.5887979233695,-42.54474,-1.9367,2010.20156842177,1975.513,361.5626,79.35052,79.6284,90722.02,12719.12
41.19983,S,36.84982,2.043399,0.01020952,0.8243573,0.002942583,0,5.370406,1.742556,0.006217533,30.39638,48.32013,8.434709,-42.4729934948346,-42.42963,-1.918769,2005.99131974874,1971.265,361.3699,79.33366,79.61195,90919.34,12755.26
41.29981,S,36.94981,2.03885,0.01037022,0.8264526,0.002990312,0,5.370406,1.72337,0.006232974,30.39638,48.32572,8.437337,-42.3586913329921,-42.31601,-1.90106,2001.79235256769,1967.028,361.1788,79.31673,79.59544,91116.23,12791.39
41.3998,S,37.04979,2.034314,0.01054483,0.8285539,0.003042476,0,5.370406,1.704437,0.006256129,30.39638,48.33127,8.43995,-42.2459032376816,-42.20389,-1.883616,1997.60474130272,1962.802,360.9897,79.29974,79.57887,91312.7,12827.5
41.49978,S,37.14977,2.029792,0.01070835,0.830661,0.003091789,0,5.370406,1.685753,0.006271885,30.39638,48.33681,8.442558,-42.1345949740108,-42.09324,-1.866344,1993.42942407249,1958.588,360.8023,79.28268,79.56225,91508.76,12863.59
41.59976,S,37.24976,2.025282,0.01088326,0.8327745,0.003143876,0,5.370406,1.667311,0.006291772,30.39638,48.34233,8.445154,-42.0247492687565,-41.98404,-1.849307,1989.26442522592,1954.384,360.6166,79.26557,79.54556,91704.38,12899.66
41.69975,S,37.34974,2.020786,0.01106789,0.8348935,0.003198633,0,5.370406,1.64911,0.006315407,30.39638,48.34782,8.44774,-41.9163158740436,-41.87624,-1.832501,1985.11075091127,1950.191,360.4327,79.24841,79.52879,91899.59,12935.71
41.79973,S,37.44972,2.016303,0.01124685,0.8370185,0.003252802,0,5.370406,1.631147,0.006336277,30.39638,48.35329,8.450314,-41.8093228616552,-41.76987,-1.815885,1980.96834493349,1946.009,360.2503,79.23119,79.51199,92094.38,12971.75
41.89971,S,37.54971,2.011833,0.01144103,0.8391495,0.003308689,0,5.370406,1.613413,0.006358883,30.39638,48.35874,8.452875,-41.7037011198047,-41.66486,-1.79948,1976.83628278053,1941.837,360.0697,79.21391,79.49511,92288.75,13007.76
41.99969,S,37.64969,2.007376,0.01161235,0.8412861,0.003359722,0,5.370406,1.59591,0.006370693,30.39638,48.36417,8.45543,-41.5994571918873,-41.56122,-1.783208,1972.71643836601,1937.677,359.8904,79.19656,79.47819,92482.7,13043.76
42.09968,S,37.74967,2.002931,0.01180703,0.8434291,0.003418589,0,5.370406,1.578633,0.006395847,30.39638,48.36957,8.457972,-41.4965472603661,-41.4589,-1.767214,1968.60597439752,1933.526,359.713,79.17915,79.46118,92676.24,13079.74
42.19966,S,37.84966,1.998499,0.01199482,0.8456546,0.003474726,0,5.370406,1.561719,0.0064143,30.39638,48.37495,8.460506,-41.3958216719669,-41.35875,-1.751528,1964.50681622479,1929.386,359.5373,79.16168,79.44411,92869.37,13115.7
42.29964,S,37.94964,1.99408,0.01218519,0.8481011,0.00353232,0,5.370406,1.545413,0.006433921,30.39638,48.38032,8.463031,-41.2987023524286,-41.26218,-1.736467,1960.41791926898,1925.256,359.3629,79.14416,79.427,93062.07,13151.65
42.39963,S,38.04962,1.989672,0.01237491,0.850554,0.003589069,0,5.370406,1.529308,0.006450508,30.39638,48.38566,8.465544,-41.2027913842354,-41.16681,-1.721561,1956.33930723187,1921.136,359.19,79.12656,79.40982,93254.38,13187.57
42.49961,S,38.1496,1.985275,0.01258264,0.8530135,0.003651096,0,5.370406,1.513399,0.006475002,30.39638,48.39098,8.468048,-41.1080412804933,-41.07259,-1.706871,1952.26902275328,1917.024,359.0186,79.10892,79.39257,93446.26,13223.48
42.59959,S,38.24959,1.980891,0.01278282,0.8554787,0.003711489,0,5.370406,1.497688,0.006495003,30.39638,48.39627,8.47054,-41.014469023584,-40.97954,-1.692327,1948.21003576804,1912.923,358.8488,79.09122,79.37526,93637.74,13259.38
42.69958,S,38.34957,1.976517,0.01298922,0.8579507,0.003774002,0,5.370406,1.482168,0.00651713,30.39638,48.40156,8.473028,-40.922045852798,-40.88763,-1.67796,1944.15934360447,1908.83,358.6803,79.07344,79.35789,93828.8,13295.25
42.79956,S,38.44955,1.972154,0.01320188,0.860429,0.003837354,0,5.370406,1.466838,0.006539104,30.39638,48.40683,8.475505,-40.8307512136155,-40.79684,-1.663758,1940.11796381722,1904.746,358.5133,79.05561,79.34044,94019.46,13331.11
42.89954,S,38.54954,1.967804,0.0134119,0.862913,0.003899234,0,5.370406,1.451694,0.006557025,30.39638,48.41207,8.477974,-40.7405738663616,-40.70716,-1.649692,1936.08685584787,1900.672,358.3477,79.03771,79.32294,94209.71,13366.96
42.99953,S,38.64952,1.963462,0.01362535,0.8654044,0.003963954,0,5.370406,1.436733,0.006578169,30.39638,48.41729,8.48043,-40.6514855137131,-40.61856,-1.635805,1932.06304633672,1896.605,358.1833,79.01975,79.30537,94399.55,13402.78
43.09951,S,38.7495,1.959132,0.0138491,0.8679017,0.004030693,0,5.370406,1.421954,0.006601067,30.39638,48.4225,8.48288,-40.5634855902303,-40.53104,-1.622085,1928.04857532509,1892.547,358.0205,79.00172,79.28773,94588.99,13438.59
43.19949,S,38.84949,1.954813,0.01407353,0.8704053,0.004098663,0,5.370406,1.407354,0.006624356,30.39638,48.42767,8.485315,-40.4765536776284,-40.44458,-1.608523,1924.04337968205,1888.498,357.859,78.98363,79.27002,94778.02,13474.39
43.29948,S,38.94947,1.950506,0.0142962,0.8729147,0.004163618,0,5.370406,1.392932,0.006641226,30.39638,48.43285,8.48775,-40.3906880864697,-40.35918,-1.595078,1920.04748358562,1884.458,357.6989,78.96548,79.25225,94966.65,13510.17
43.39946,S,39.04945,1.946209,0.01451712,0.8754309,0.004230671,0,5.370406,1.378682,0.006659947,30.39638,48.438,8.490173,-40.3058504558738,-40.2748,-1.581792,1916.06084692921,1880.427,357.54,78.94727,79.23442,95154.88,13545.93
43.49944,S,39.14944,1.941923,0.01474268,0.8779529,0.004299186,0,5.370406,1.364606,0.006679462,30.39638,48.44313,8.492588,-40.2220406354671,-40.19144,-1.568663,1912.08351148741,1876.405,357.3825,78.92899,79.21653,95342.69,13581.67
43.59943,S,39.24942,1.937647,0.01497309,0.8804816,0.00436918,0,5.370406,1.350697,0.006699725,30.39638,48.44824,8.494995,-40.1392482131046,-40.10909,-1.555682,1908.1144557431,1872.391,357.2262,78.91065,79.19857,95530.11,13617.4
43.69941,S,39.3494,1.93338,0.01522609,0.8830172,0.004445047,0,5.370406,1.336952,0.00672733,30.39638,48.45333,8.49739,-40.0574147479365,-40.02769,-1.54289,1904.1527817926,1868.384,357.0715,78.89225,79.18053,95717.14,13653.12
43.79939,S,39.44939,1.929123,0.01547484,0.8855591,0.004520257,0,5.370406,1.323373,0.006752234,30.39638,48.4584,8.499778,-39.9765677108863,-39.94727,-1.530224,1900.19937202953,1864.385,356.9179,78.87378,79.16242,95903.75,13688.82
43.89938,S,39.54937,1.924879,0.01571167,0.8881063,0.004590837,0,5.370406,1.30996,0.006768683,30.39638,48.46346,8.502156,-39.8967359276248,-39.86786,-1.517655,1896.25524379264,1860.395,356.7656,78.85524,79.14426,96089.96,13724.5
43.99936,S,39.64935,1.920643,0.01595772,0.8906606,0.00466463,0,5.370406,1.296699,0.006788342,30.39638,48.46851,8.504531,-39.8178014592882,-39.78934,-1.505236,1892.31942276983,1856.413,356.6146,78.83663,79.12602,96275.78,13760.17
44.09934,S,39.74934,1.916416,0.01621549,0.8932216,0.004742862,0,5.370406,1.283596,0.006812857,30.39638,48.47353,8.506893,-39.7398048095457,-39.71175,-1.492983,1888.39091123929,1852.438,356.4648,78.81796,79.10771,96461.21,13795.83
44.19933,S,39.84932,1.912199,0.01648093,0.8957891,0.004823199,0,5.370406,1.270653,0.006838739,30.39638,48.47853,8.509247,-39.662755332253,-39.6351,-1.480881,1884.46972220061,1848.47,356.3163,78.79923,79.08932,96646.25,13831.46
44.29931,S,39.9493,1.907992,0.0167423,0.8983627,0.004900973,0,5.370406,1.257859,0.006859331,30.39638,48.48352,8.511595,-39.5866109088714,-39.55935,-1.468874,1880.55680199732,1844.51,356.1689,78.78043,79.07088,96830.88,13867.09
44.39929,S,40.04929,1.903796,0.01699495,0.9009423,0.004977355,0,5.370406,1.245216,0.006876474,30.39638,48.4885,8.513939,-39.5113621426362,-39.48449,-1.456979,1876.65411298357,1840.56,356.0226,78.76156,79.05238,97015.1,13902.7
44.49928,S,40.14927,1.899608,0.01726548,0.9035286,0.005060229,0,5.370406,1.232726,0.006901036,30.39638,48.49345,8.516268,-39.4370214761535,-39.41053,-1.445264,1872.75676998221,1836.615,355.8775,78.74263,79.0338,97198.93,13938.29
44.59926,S,40.24925,1.895429,0.01753613,0.9061215,0.005142342,0,5.370406,1.220377,0.006922903,30.39638,48.49839,8.518593,-39.3635361222555,-39.33742,-1.433654,1868.86772238118,1832.678,355.7336,78.72363,79.01515,97382.37,13973.87
44.69924,S,40.34924,1.89126,0.01781887,0.9087207,0.00522602,0,5.370406,1.208175,0.006945277,30.39638,48.50331,8.520908,-39.2909170127636,-39.26517,-1.422176,1864.98598457284,1828.748,355.5909,78.70457,78.99643,97565.41,14009.44
44.79922,S,40.44922,1.887101,0.01810008,0.9113262,0.005309628,0,5.370406,1.196115,0.006965986,30.39638,48.50821,8.523215,-39.2191534497144,-39.19377,-1.410812,1861.11350069219,1824.827,355.4493,78.68544,78.97765,97748.07,14044.99
44.89921,S,40.5492,1.882948,0.0183918,0.9139391,0.00540041,0,5.370406,1.184194,0.006994422,30.39638,48.5131,8.525518,-39.1482074156445,-39.12318,-1.399618,1857.24538721248,1820.91,355.3089,78.66623,78.95878,97930.34,14080.53
44.99919,S,40.64919,1.878805,0.0186847,0.9165583,0.005487854,0,5.370406,1.172413,0.00701685,30.39638,48.51797,8.527809,-39.0780958302282,-39.05342,-1.38851,1853.38455086786,1817,355.1695,78.64696,78.93983,98112.21,14116.05
45.09917,S,40.74917,1.874672,0.0189728,0.9191834,0.005575423,0,5.370406,1.16077,0.007037865,30.39638,48.52283,8.530098,-39.0088195845542,-38.98449,-1.377514,1849.53299540246,1813.099,355.0313,78.62762,78.92084,98293.7,14151.56
45.19916,S,40.84915,1.870547,0.01926067,0.9218155,0.005663269,0,5.370406,1.149256,0.007057637,30.39638,48.52768,8.532379,-38.9403084669315,-38.91632,-1.366624,1845.68773257579,1809.204,354.8941,78.6082,78.90176,98474.79,14187.06
45.29914,S,40.94913,1.86643,0.01957479,0.9244542,0.00575714,0,5.370406,1.13788,0.007083321,30.39638,48.5325,8.534646,-38.8726142187178,-38.84896,-1.355892,1841.8478256887,1805.314,354.7581,78.58871,78.88259,98655.49,14222.54
45.39912,S,41.04912,1.862324,0.01986933,0.9270986,0.005847086,0,5.370406,1.126633,0.007102559,30.39638,48.53732,8.536912,-38.8057037330506,-38.78238,-1.34523,1838.01812225155,1801.434,354.623,78.56917,78.86339,98835.8,14258.01
45.49911,S,41.1491,1.858225,0.02017789,0.9297501,0.00594036,0,5.370406,1.11552,0.007124313,30.39638,48.54212,8.539172,-38.7395893284188,-38.71659,-1.334706,1834.19476309524,1797.56,354.4891,78.54955,78.84409,99015.73,14293.47
45.59909,S,41.24908,1.854134,0.02049808,0.9324083,0.006038569,0,5.370406,1.104529,0.0071503,30.39638,48.54689,8.541416,-38.6741907162056,-38.65151,-1.324312,1830.37670278135,1793.691,354.3561,78.52987,78.82473,99195.26,14328.91
45.69907,S,41.34907,1.850054,0.02081765,0.9350721,0.006133487,0,5.370406,1.093667,0.007170781,30.39638,48.55166,8.543662,-38.609576130231,-38.58721,-1.313999,1826.56790475068,1789.831,354.2242,78.51012,78.8053,99374.4,14364.34
45.79906,S,41.44905,1.84598,0.02114534,0.9377435,0.006233503,0,5.370406,1.082929,0.007195603,30.39638,48.5564,8.545895,-38.5456873718617,-38.52363,-1.30382,1822.76442598012,1785.976,354.0933,78.4903,78.78578,99553.18,14399.75
45.89904,S,41.54903,1.841914,0.02147808,0.9404216,0.006334107,0,5.370406,1.072314,0.007219436,30.39638,48.56114,8.548122,-38.4825333668851,-38.46078,-1.293745,1818.9662556149,1782.126,353.9633,78.47041,78.76619,99731.58,14435.16
45.99902,S,41.64902,1.837857,0.0218073,0.9431058,0.006434123,0,5.370406,1.061815,0.007240968,30.39638,48.56587,8.55035,-38.4200835563832,-38.39863,-1.283758,1815.17635235715,1778.284,353.8343,78.45044,78.74654,99909.59,14470.55
46.09901,S,41.749,1.833806,0.02216214,0.9457978,0.006542124,0,5.370406,1.051435,0.007269793,30.39638,48.57057,8.55256,-38.3583299398618,-38.33717,-1.27392,1811.39085988223,1774.446,353.7066,78.4304,78.72679,100087.2,14505.92
46.19899,S,41.84898,1.829766,0.02250127,0.9484944,0.006643482,0,5.370406,1.041181,0.007289632,30.39638,48.57526,8.554769,-38.2973393732805,-38.27647,-1.264139,1807.61359384587,1770.616,353.5797,78.41029,78.70698,100264.4,14541.29
46.29897,S,41.94897,1.825732,0.02284508,0.9511989,0.006749166,0,5.370406,1.031038,0.007312602,30.39638,48.57994,8.556971,-38.2370039052614,-38.21642,-1.254476,1803.84265126254,1766.792,353.4539,78.3901,78.6871,100441.3,14576.64
46.39896,S,42.04895,1.821705,0.0232064,0.9539102,0.006857746,0,5.370406,1.021009,0.007337056,30.39638,48.58461,8.559166,-38.1773531755226,-38.15705,-1.244922,1800.07602532139,1762.972,353.3289,78.36983,78.66711,100617.8,14611.98
46.49894,S,42.14893,1.817689,0.02355983,0.956627,0.006966493,0,5.370406,1.011096,0.007360075,30.39638,48.58925,8.561353,-38.1183866532025,-38.09836,-1.235462,1796.31865110856,1759.161,353.2049,78.34951,78.64709,100793.8,14647.31
46.59892,S,42.24892,1.813677,0.02393326,0.9593521,0.007080689,0,5.370406,1.00129,0.007387129,30.39638,48.59388,8.563532,-38.0600551016995,-38.0403,-1.22612,1792.56560824083,1755.354,353.0818,78.32912,78.62697,100969.5,14682.62
46.69891,S,42.3489,1.809676,0.02429819,0.9620818,0.00719057,0,5.370406,0.9915996,0.007408082,30.39638,48.59851,8.565708,-38.0024268014245,-37.98294,-1.216845,1788.819860548,1751.554,352.9597,78.30864,78.60677,101144.9,14717.92
46.79889,S,42.44888,1.805682,0.02466834,0.9648192,0.007303676,0,5.370406,0.9820143,0.007430733,30.39638,48.60311,8.567875,-37.9454229191734,-37.9262,-1.207673,1785.08039270428,1747.76,352.8384,78.28809,78.58651,101319.8,14753.21
46.89887,S,42.54887,1.801694,0.02506314,0.9675643,0.007422572,0,5.370406,0.972533,0.007457561,30.39638,48.6077,8.570036,-37.8890238026669,-37.87006,-1.198616,1781.34527880867,1743.97,352.7181,78.26748,78.56615,101494.4,14788.49
46.99886,S,42.64885,1.797714,0.02545244,0.970315,0.007542061,0,5.370406,0.9631624,0.007483329,30.39638,48.61227,8.572186,-37.8332987079968,-37.81459,-1.189653,1777.61743866504,1740.187,352.5987,78.24679,78.54573,101668.6,14823.76
47.09884,S,42.74883,1.79374,0.02585795,0.9730728,0.007666095,0,5.370406,0.9538962,0.007511862,30.39638,48.61684,8.574333,-37.7781881290368,-37.75973,-1.1808,1773.8929639361,1736.407,352.4802,78.22602,78.52522,101842.4,14859.01
