Mach,CD Power-On
5.21,0.967795927836103
5.22,0.966679768714159
5.23,0.96556688567989
5.24,0.964457252657502
5.25,0.96335085399821
5.26,0.962247650761987
5.27,0.96114761213981
5.28,0.960050717679369
5.29,0.958956946999769
5.30,0.957866251561322
5.31,0.956778616665664
5.32,0.955694056762016
5.33,0.954612476732843
5.34,0.953533912049626
5.35,0.952458319510593
5.36,0.951385641369836
5.37,0.950315873956034
5.38,0.949249004234187
5.39,0.948184993119254
5.40,0.947123833340696
5.41,0.946065475740274
5.42,0.945009896130705
5.43,0.943957102303697
5.44,0.942907067002657
5.45,0.94185970086124
5.46,0.940815048150716
5.47,0.939773053319793
5.48,0.938733703078955
5.49,0.937696984166027
5.50,0.93666282648878
5.51,0.935631281295291
5.52,0.93460225788738
5.53,0.933575761502708
5.54,0.932551771127164
5.55,0.931530253660198
5.56,0.930511183141943
5.57,0.929494521456756
5.58,0.928480298717104
5.59,0.927468456925563
